year,player_id,player,team,team_start,traded,position,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
2024,00-0037287,Vederian Lowe,NE,NE,,OT,8,1,1,4,1,4,0.002
2024,00-0037578,Juanyeh Thomas,DAL,DAL,,SAF,9,1,1,4,0,4,0.0016
2024,00-0039811,MarShawn Lloyd,GB,GB,,RB,1,1,1,3,0,-5,0.0022
2024,00-0024243,Marcedes Lewis,CHI,CHI,,TE,5,1,1,2,0,1,0.0019
2024,00-0033873,Patrick Mahomes,KC,KC,,QB,16,1,1,2,0,-1,0.0017
2024,00-0034834,Sam Hubbard,CIN,CIN,,DE,13,1,1,2,1,2,0.0016
2024,00-0037258,Dameon Pierce,HOU,HOU,,RB,10,4,2,2,0,-5,0.0073
2024,00-0037306,John FitzPatrick,GB,GB,,TE,1,1,1,2,0,2,0.0022
2024,00-0039732,Bo Nix,DEN,DEN,,QB,17,1,1,2,1,2,0.0018
2024,00-0034571,Trent Scott,WAS,WAS,,OT,2,1,1,1,1,1,0.002
2024,00-0038981,Wanya Morris,KC,KC,,OT,6,1,1,1,1,1,0.0017
2024,00-0031299,Jordan Matthews,CAR,CAR,,TE,2,1,0,0,0,16,0.0019
2024,00-0031357,C.J. Goodwin,DAL,DAL,,CB,11,1,0,0,0,7,0.0016
2024,00-0032381,Taylor Decker,DET,DET,,OT,3,1,0,0,0,2,0.0019
2024,00-0034419,Braxton Berrios,MIA,MIA,,WR,6,4,0,0,0,26,0.007
2024,00-0034959,Andrew Beck,HOU,GB,yes,FB,2,2,0,0,0,21,0.0043
2024,00-0035544,Tom Kennedy,DET,DET,,WR,3,1,0,0,0,11,0.0019
2024,00-0035795,James Pierre,PIT,PIT,,CB,9,1,0,0,0,14,0.0022
2024,00-0036037,Sam Franklin Jr.,CAR,CAR,,SAF,8,1,0,0,0,11,0.0019
2024,00-0036096,J.J. Taylor,HOU,HOU,,RB,3,3,2,0,0,-6,0.0055
2024,00-0036438,Stephen Sullivan,CAR,CAR,,TE,1,1,0,0,0,16,0.0019
2024,00-0036727,Adam Prentice,NO,NO,,FB,9,4,0,0,0,4,0.0077
2024,00-0036913,Kadarius Toney,CLE,CLE,,WR,3,1,0,0,0,-5,0.0016
2024,00-0037093,Dareke Young,SEA,SEA,,WR,7,1,0,0,0,9,0.0018
2024,00-0037156,Irvin Charles,NYJ,NYJ,,WR,8,1,0,0,0,3,0.0017
2024,00-0037216,Justyn Ross,KC,KC,,WR,1,1,0,0,0,10,0.0017
2024,00-0037243,Tyler Smith,DAL,DAL,,OT,4,1,1,0,0,-6,0.0016
2024,00-0038090,Skyy Moore,KC,KC,,WR,3,3,0,0,0,18,0.0052
2024,00-0038092,Erik Ezukanma,MIA,MIA,,WR,1,2,0,0,0,59,0.0035
2024,00-0038489,Ben VanSumeren,PHI,PHI,,RB,3,1,1,0,0,0,0.0024
2024,00-0038643,Brayden Willis,SF,SF,,TE,5,2,0,0,0,11,0.0039
2024,00-0039163,C.J. Stroud,HOU,HOU,,QB,17,1,0,0,0,10,0.0018
2024,00-0039316,Baylor Cupp,KC,KC,,TE,1,1,0,0,0,0,0.0017
2024,00-0039458,Brenden Bates,CLE,CLE,,TE,1,1,0,0,0,-2,0.0016
2024,00-0039521,Xavier Weaver,ARI,ARI,,WR,2,2,0,0,0,39,0.0038
2024,00-0039589,Kameron Johnson,TB,TB,,WR,4,1,0,0,0,3,0.0018
2024,00-0039731,JC Latham,TEN,TEN,,OT,9,1,1,0,0,-4,0.002
2024,00-0039757,Terrell Jennings,NE,NE,,RB,2,1,0,0,0,29,0.002
2024,00-0039796,Rasheen Ali,BAL,BAL,,RB,5,2,0,0,0,-5,0.0044
2024,00-0039164,Anthony Richardson,IND,IND,,QB,11,1,1,-1,0,-8,0.002
2024,00-0039299,George Holani,SEA,SEA,,RB,3,1,1,-1,0,-1,0.0018
2024,00-0034208,Mike Boone,CAR,CAR,,RB,5,3,1,-2,0,-14,0.0058
2024,00-0037085,Tyler Badie,DEN,DEN,,RB,3,3,3,-2,0,-6,0.0055
2024,00-0038840,Brycen Tremayne,WAS,WAS,,WR,2,1,1,-2,0,-2,0.002
2024,00-0039244,Chris Collier,LV,BAL,yes,RB,6,2,1,-4,0,-5,0.0044
2025,00-0038543,Jaxon Smith-Njigba,SEA,SEA,,WR,17,163,119,1793,10,1833,0.3582
2025,00-0039075,Puka Nacua,LAR,LAR,,WR,16,166,129,1715,10,1566,0.2857
2025,00-0037247,George Pickens,DAL,DAL,,WR,17,137,93,1429,9,1547,0.2257
2025,00-0036900,Ja'Marr Chase,CIN,CIN,,WR,16,185,125,1412,8,1570,0.3043
2025,00-0036963,Amon-Ra St. Brown,DET,DET,,WR,17,172,117,1401,11,1390,0.3127
2025,00-0037744,Trey McBride,ARI,ARI,,TE,17,169,126,1239,11,1126,0.2739
2025,00-0039064,Zay Flowers,BAL,BAL,,WR,17,118,86,1211,5,1204,0.2899
2025,00-0037239,Chris Olave,NO,NO,,WR,16,156,100,1163,9,1841,0.2761
2025,00-0036554,Nico Collins,HOU,HOU,,WR,15,120,71,1117,6,1529,0.217
2025,00-0037240,Jameson Williams,DET,DET,,WR,17,102,65,1117,7,1289,0.1855
2025,00-0036358,CeeDee Lamb,DAL,DAL,,WR,13,117,75,1077,3,1403,0.1928
2025,00-0036322,Justin Jefferson,MIN,MIN,,WR,17,141,84,1048,2,1438,0.3013
2025,00-0034348,Courtland Sutton,DEN,DEN,,WR,17,124,74,1017,7,1542,0.2123
2025,00-0038117,Wan'Dale Robinson,NYG,NYG,,WR,16,140,92,1014,4,1187,0.2783
2025,00-0040124,Tetairoa McMillan,CAR,CAR,,WR,17,122,70,1014,7,1410,0.2542
2025,00-0031588,Stefon Diggs,NE,NE,,WR,17,102,85,1013,4,871,0.2116
2025,00-0036912,DeVonta Smith,PHI,PHI,,WR,17,113,77,1008,4,1355,0.2435
2025,00-0038559,Michael Wilson,ARI,ARI,,WR,17,126,78,1006,7,1502,0.2042
2025,00-0035676,A.J. Brown,PHI,PHI,,WR,15,121,78,1003,7,1425,0.2608
2025,00-0037664,Alec Pierce,IND,IND,,WR,15,84,47,1003,6,1593,0.1585
2025,00-0040129,Emeka Egbuka,TB,TB,,WR,17,127,63,938,6,1572,0.2348
2025,00-0036970,Kyle Pitts,ATL,ATL,,TE,17,118,88,928,5,869,0.2274
2025,00-0033280,Christian McCaffrey,SF,SF,,RB,17,129,102,924,7,335,0.2345
2025,00-0037238,Drake London,ATL,ATL,,WR,12,112,68,919,7,1221,0.2158
2025,00-0036613,Jaylen Waddle,MIA,MIA,,WR,16,100,64,910,6,1306,0.2165
2025,00-0036040,Juwan Johnson,NO,NO,,TE,17,102,77,889,3,773,0.1805
2025,00-0030506,Travis Kelce,KC,KC,,TE,17,108,76,851,5,735,0.1967
2025,00-0035640,DK Metcalf,PIT,PIT,,WR,15,99,59,850,6,1044,0.1897
2025,00-0038606,Parker Washington,JAX,JAX,,WR,16,95,58,847,5,1187,0.1737
2025,00-0036410,Tee Higgins,CIN,CIN,,WR,15,98,59,846,11,1314,0.1612
2025,00-0034960,Jakobi Meyers,JAX,LV,yes,WR,16,110,75,835,3,1008,0.2227
2025,00-0038542,Bijan Robinson,ATL,ATL,,RB,17,103,79,820,4,101,0.1985
2025,00-0040128,Tyler Warren,IND,IND,,TE,17,112,76,817,4,602,0.2113
2025,00-0031381,Davante Adams,LAR,LAR,,WR,14,114,60,789,14,1444,0.1962
2025,00-0039915,Ladd McConkey,LAC,LAC,,WR,16,106,66,789,6,1046,0.1949
2025,00-0036252,Michael Pittman,IND,IND,,WR,17,111,80,784,7,907,0.2094
2025,00-0030279,Keenan Allen,LAC,LAC,,WR,17,122,81,777,4,1027,0.2243
2025,00-0034383,Dalton Schultz,HOU,HOU,,TE,17,106,82,777,3,659,0.1917
2025,00-0033090,Hunter Henry,NE,NE,,TE,17,87,60,768,7,710,0.1805
2025,00-0038544,Quentin Johnston,LAC,LAC,,WR,13,84,51,735,8,989,0.1544
2025,00-0040663,Harold Fannin Jr.,CLE,CLE,,TE,16,107,72,731,6,646,0.205
2025,00-0035719,Deebo Samuel Sr.,WAS,WAS,,WR,16,99,72,727,5,527,0.2292
2025,00-0037816,Romeo Doubs,GB,GB,,WR,16,85,55,724,6,1085,0.1848
2025,00-0037261,Khalil Shakir,BUF,BUF,,WR,16,95,72,719,4,349,0.1983
2025,00-0040126,Colston Loveland,CHI,CHI,,TE,16,82,58,713,6,746,0.1541
2025,00-0039868,Troy Franklin,DEN,DEN,,WR,17,104,65,709,6,1321,0.1781
2025,00-0039893,Brian Thomas Jr.,JAX,JAX,,WR,14,91,48,707,2,1315,0.1664
2025,00-0038563,Tre Tucker,LV,LV,,WR,17,92,57,696,5,935,0.1862
2025,00-0037545,Rashid Shaheed,SEA,NO,yes,WR,18,92,59,687,2,1053,0.1628
2025,00-0034827,DJ Moore,CHI,CHI,,WR,17,85,50,682,6,988,0.1598
2025,00-0039338,Brock Bowers,LV,LV,,TE,12,86,64,680,7,560,0.1741
2025,00-0040189,Oronde Gadsden II,LAC,LAC,,TE,15,69,49,664,3,624,0.1268
2025,00-0039919,Rome Odunze,CHI,CHI,,WR,12,90,44,661,6,1252,0.1692
2025,00-0040735,Luther Burden III,CHI,CHI,,WR,15,60,47,652,2,460,0.1128
2025,00-0036259,Jauan Jennings,SF,SF,,WR,15,90,55,643,9,905,0.1636
2025,00-0033288,George Kittle,SF,SF,,TE,11,69,57,628,7,460,0.1255
2025,00-0039139,Jahmyr Gibbs,DET,DET,,RB,17,94,77,616,5,54,0.1709
2025,00-0038124,Christian Watson,GB,GB,,WR,10,55,35,611,6,977,0.1196
2025,00-0038994,Jordan Addison,MIN,MIN,,WR,14,79,42,610,3,1083,0.1688
2025,00-0039849,Marvin Harrison Jr.,ARI,ARI,,WR,12,73,41,608,4,946,0.1183
2025,00-0036407,Jerry Jeudy,CLE,CLE,,WR,17,106,50,602,2,1288,0.2031
2025,00-0038041,Jake Ferguson,DAL,DAL,,TE,17,102,82,600,8,475,0.168
2025,00-0033908,Cooper Kupp,SEA,SEA,,WR,16,70,47,593,2,532,0.1538
2025,00-0034351,Dallas Goedert,PHI,PHI,,TE,15,82,60,591,11,583,0.1767
2025,00-0035662,Marquise Brown,KC,KC,,WR,16,74,49,587,5,836,0.1348
2025,00-0035659,Terry McLaurin,WAS,WAS,,WR,10,60,38,582,3,839,0.1389
2025,00-0038129,Cade Otton,TB,TB,,TE,15,81,59,572,1,419,0.1497
2025,00-0038933,Dalton Kincaid,BUF,BUF,,TE,12,49,39,571,5,465,0.1023
2025,00-0039067,Rashee Rice,KC,KC,,WR,8,78,53,571,5,338,0.1421
2025,00-0038997,Josh Downs,IND,IND,,WR,16,88,58,566,4,659,0.166
2025,00-0037809,Chig Okonkwo,TEN,TEN,,TE,17,79,56,560,2,366,0.1491
2025,00-0033307,Kendrick Bourne,SF,SF,,WR,14,53,37,551,0,584,0.0964
2025,00-0038608,Kayshon Boutte,NE,NE,,WR,14,46,33,551,6,781,0.0954
2025,00-0033555,Mack Hollins,NE,NE,,WR,14,65,46,550,2,851,0.1349
2025,00-0038935,Brenton Strange,JAX,JAX,,TE,12,60,46,540,3,414,0.1097
2025,00-0035535,Darius Slayton,NYG,NYG,,WR,14,63,37,538,1,843,0.1252
2025,00-0039894,Xavier Worthy,KC,KC,,WR,14,73,42,532,1,944,0.133
2025,00-0039847,Theo Johnson,NYG,NYG,,TE,15,74,45,528,5,616,0.1471
2025,00-0039916,Ricky Pearsall,SF,SF,,WR,9,53,36,528,0,748,0.0964
2025,00-0040130,Jayden Higgins,HOU,HOU,,WR,17,68,41,525,6,839,0.123
2025,00-0039793,AJ Barner,SEA,SEA,,TE,17,68,52,519,6,297,0.1495
2025,00-0040170,Elic Ayomanor,TEN,TEN,,WR,16,89,41,515,4,1126,0.1679
2025,00-0030061,Zach Ertz,WAS,WAS,,TE,13,72,50,504,4,656,0.1667
2025,00-0038996,Tucker Kraft,GB,GB,,TE,8,44,32,489,6,201,0.0957
2025,00-0039065,Sam LaPorta,DET,DET,,TE,9,49,40,489,3,277,0.0891
2025,00-0039040,De'Von Achane,MIA,MIA,,RB,16,85,67,488,4,35,0.184
2025,00-0036894,Pat Freiermuth,PIT,PIT,,TE,15,54,41,486,4,323,0.1034
2025,00-0036919,Kenny Gainwell,PIT,PIT,,RB,17,85,73,486,3,-17,0.1628
2025,00-0039410,Ryan Flournoy,DAL,DAL,,WR,15,56,40,475,4,466,0.0923
2025,00-0033881,Evan Engram,DEN,DEN,,TE,16,76,50,461,1,331,0.1301
2025,00-0039890,Adonai Mitchell,NYJ,IND,yes,WR,16,74,33,453,2,1102,0.1396
2025,00-0038621,DeMario Douglas,NE,NE,,WR,16,46,31,447,3,445,0.0954
2025,00-0037291,Jalen Nailor,MIN,MIN,,WR,17,53,29,444,4,656,0.1132
2025,00-0036309,Darnell Mooney,ATL,ATL,,WR,15,72,32,443,1,1019,0.1387
2025,00-0035229,T.J. Hockenson,MIN,MIN,,TE,15,66,51,438,3,329,0.141
2025,00-0038104,Tyquan Thornton,KC,KC,,WR,12,37,19,438,3,995,0.0674
2025,00-0038597,Chase Brown,CIN,CIN,,RB,17,88,69,437,5,46,0.1447
2025,00-0038619,Andrei Iosivas,CIN,CIN,,WR,15,58,33,435,2,606,0.0954
2025,00-0038618,Xavier Hutchinson,HOU,HOU,,WR,16,57,35,428,3,584,0.1031
2025,00-0040705,Chimere Dike,TEN,TEN,,WR,17,74,48,423,4,599,0.1396
2025,00-0034753,Mark Andrews,BAL,BAL,,TE,17,70,48,422,5,508,0.172
2025,00-0035689,Dawson Knox,BUF,BUF,,TE,16,49,36,417,4,329,0.1023
2025,00-0036244,Colby Parkinson,LAR,LAR,,TE,14,56,43,408,8,248,0.0964
2025,00-0039901,Keon Coleman,BUF,BUF,,WR,12,59,38,404,4,659,0.1232
2025,00-0037801,KaVontae Turpin,DAL,DAL,,WR,15,38,26,396,2,339,0.0626
2025,00-0037740,Garrett Wilson,NYJ,NYJ,,WR,7,59,36,395,4,535,0.125
2025,00-0039491,Jalen Coker,CAR,CAR,,WR,11,43,33,394,3,435,0.0896
2025,00-0036223,Jonathan Taylor,IND,IND,,RB,17,55,46,378,2,-45,0.1038
2025,00-0040134,Pat Bryant,DEN,DEN,,WR,13,49,31,378,1,410,0.0839
2025,00-0037837,Calvin Austin III,PIT,PIT,,WR,14,55,31,372,3,605,0.1054
2025,00-0032385,Sterling Shepard,TB,TB,,WR,13,53,39,371,1,453,0.098
2025,00-0040736,Mason Taylor,NYJ,NYJ,,TE,13,65,44,369,1,375,0.1377
2025,00-0031408,Mike Evans,TB,TB,,WR,8,62,30,368,3,824,0.1146
2025,00-0038558,Darnell Washington,PIT,PIT,,TE,13,43,31,364,1,242,0.0824
2025,00-0039342,Xavier Legette,CAR,CAR,,WR,15,64,35,363,3,633,0.1333
2025,00-0040667,Matthew Golden,GB,GB,,WR,14,44,29,361,0,552,0.0957
2025,00-0033921,Chris Godwin Jr.,TB,TB,,WR,9,51,33,360,2,361,0.0943
2025,00-0040584,Gunnar Helm,TEN,TEN,,TE,16,55,44,357,2,303,0.1038
2025,00-0040730,RJ Harvey,DEN,DEN,,RB,17,58,47,356,5,28,0.0993
2025,00-0036415,Van Jefferson,TEN,TEN,,WR,14,52,29,350,1,623,0.0981
2025,00-0038120,Breece Hall,NYJ,NYJ,,RB,16,48,36,350,1,14,0.1017
2025,00-0036290,Cole Kmet,CHI,CHI,,TE,16,48,30,347,2,421,0.0902
2025,00-0040122,Ashton Jeanty,LV,LV,,RB,17,73,55,346,5,-104,0.1478
2025,00-0033857,JuJu Smith-Schuster,KC,KC,,WR,17,45,33,345,1,244,0.082
2025,00-0036875,Rhamondre Stevenson,NE,NE,,RB,14,37,32,345,2,159,0.0768
2025,00-0040782,Isaiah Bond,CLE,CLE,,WR,15,44,18,338,0,751,0.0843
2025,00-0037252,Greg Dulcich,MIA,MIA,,TE,9,33,26,335,1,155,0.0714
2025,00-0037228,Jaylen Warren,PIT,PIT,,RB,16,45,40,333,2,-113,0.0862
2025,00-0038393,Dontayvion Wicks,GB,GB,,WR,13,46,30,332,2,517,0.1
2025,00-0030564,DeAndre Hopkins,BAL,BAL,,WR,17,39,22,330,2,513,0.0958
2025,00-0039066,Michael Mayer,LV,LV,,TE,13,50,35,328,1,240,0.1012
2025,00-0040727,Tre Harris,LAC,LAC,,WR,16,43,30,324,1,398,0.079
2025,00-0038976,Marvin Mims Jr.,DEN,DEN,,WR,15,51,37,322,1,478,0.0873
2025,00-0040237,Tez Johnson,TB,TB,,WR,15,44,28,322,5,516,0.0813
2025,00-0039880,Malik Washington,MIA,MIA,,WR,17,65,46,317,3,337,0.1407
2025,00-0035208,Olamide Zaccheaus,CHI,CHI,,WR,14,65,39,313,2,462,0.1222
2025,00-0034829,Mike Gesicki,CIN,CIN,,TE,12,42,28,307,2,418,0.0691
2025,00-0037838,Isaiah Likely,BAL,BAL,,TE,12,36,27,307,1,287,0.0885
2025,00-0034837,Calvin Ridley,TEN,TEN,,WR,7,36,17,303,0,453,0.0679
2025,00-0036988,Josh Palmer,BUF,BUF,,WR,12,37,22,303,0,424,0.0772
2025,00-0038359,Xavier Smith,LAR,LAR,,WR,16,24,18,303,0,405,0.0413
2025,00-0039041,Elijah Higgins,ARI,ARI,,TE,17,37,30,301,0,148,0.06
2025,00-0036275,D'Andre Swift,CHI,CHI,,RB,16,48,34,299,1,-25,0.0902
2025,00-0040718,Travis Hunter,JAX,JAX,,CB,7,45,28,298,1,354,0.0823
2025,00-0036139,Rico Dowdle,CAR,CAR,,RB,17,50,39,297,1,-52,0.1042
2025,00-0033885,David Njoku,CLE,CLE,,TE,11,48,33,293,4,253,0.092
2025,00-0037112,Jake Tonges,SF,SF,,TE,10,46,34,293,5,233,0.0836
2025,00-0039424,Devaughn Vele,NO,NO,,WR,9,39,25,293,2,432,0.069
2025,00-0036973,Travis Etienne,JAX,JAX,,RB,17,52,36,292,6,-76,0.0951
2025,00-0040138,Jaylin Noel,HOU,HOU,,WR,17,35,26,292,2,327,0.0633
2025,00-0032211,Tyler Lockett,LV,TEN,yes,WR,17,55,32,291,1,426,0.1038
2025,00-0037248,James Cook,BUF,BUF,,RB,17,40,33,291,2,56,0.0835
2025,00-0032464,Kalif Raymond,DET,DET,,WR,15,30,24,289,1,169,0.0545
2025,00-0035644,Noah Fant,CIN,CIN,,TE,13,41,34,288,3,137,0.0674
2025,00-0039384,Tyrone Tracy Jr.,NYG,NYG,,RB,15,48,36,288,2,19,0.0954
2025,00-0038115,Daniel Bellinger,NYG,NYG,,TE,13,26,19,286,2,244,0.0517
2025,00-0031610,Darren Waller,MIA,MIA,,TE,9,34,24,283,6,359,0.0736
2025,00-0035700,Josh Jacobs,GB,GB,,RB,15,44,36,282,1,-39,0.0957
2025,00-0038134,Kenneth Walker III,SEA,SEA,,RB,17,36,31,282,0,-41,0.0791
2025,00-0033110,Tyler Higbee,LAR,LAR,,TE,10,36,25,281,3,218,0.062
2025,00-0037840,Kyren Williams,LAR,LAR,,RB,17,50,36,281,3,125,0.0861
2025,00-0031236,Brandin Cooks,BUF,NO,yes,WR,13,36,24,279,0,516,0.0637
2025,00-0039361,Bucky Irving,TB,TB,,RB,10,35,30,277,3,-56,0.0647
2025,00-0032775,Demarcus Robinson,SF,SF,,WR,14,35,22,276,1,472,0.0636
2025,00-0037614,John Metchie III,NYJ,PHI,yes,WR,13,48,33,274,2,268,0.1034
2025,00-0034844,Saquon Barkley,PHI,PHI,,RB,16,50,37,273,2,31,0.1078
2025,00-0039337,Malik Nabers,NYG,NYG,,WR,4,35,18,271,2,555,0.0696
2025,00-0040162,Dylan Sampson,CLE,CLE,,RB,15,40,33,271,2,-62,0.0766
2025,00-0038979,Cedric Tillman,CLE,CLE,,WR,12,39,21,270,2,463,0.0747
2025,00-0036924,Michael Carter,ARI,ARI,,RB,13,45,33,267,0,75,0.0729
2025,00-0033040,Tyreek Hill,MIA,MIA,,WR,4,29,21,265,1,399,0.0628
2025,00-0039032,Tyjae Spears,TEN,TEN,,RB,13,50,45,264,0,-115,0.0943
2025,00-0032392,Austin Hooper,NE,NE,,TE,13,26,21,263,2,234,0.0539
2025,00-0035537,Ty Johnson,BUF,BUF,,RB,17,33,24,263,2,-39,0.0689
2025,00-0037741,Jahan Dotson,PHI,PHI,,WR,15,36,18,262,1,555,0.0776
2025,00-0039144,Luke Musgrave,GB,GB,,TE,13,31,24,252,0,266,0.0674
2025,00-0037005,Tommy Tremble,CAR,CAR,,TE,15,37,27,249,2,163,0.0771
2025,00-0038679,Tyrell Shavers,BUF,BUF,,WR,11,23,15,245,1,298,0.048
2025,00-0034775,Christian Kirk,HOU,HOU,,WR,11,52,28,239,1,365,0.094
2025,00-0040669,Isaac TeSlaa,DET,DET,,WR,14,27,16,239,6,352,0.0491
2025,00-0040737,Terrance Ferguson,LAR,LAR,,TE,11,25,11,231,3,466,0.043
2025,00-0036626,Dyami Brown,JAX,JAX,,WR,11,37,20,227,1,518,0.0676
2025,00-0040164,Jaylin Lane,WAS,WAS,,WR,15,32,16,225,0,427,0.0741
2025,00-0036550,Rashod Bateman,BAL,BAL,,WR,13,38,19,224,2,468,0.0934
2025,00-0040729,Jack Bech,LV,LV,,WR,14,29,20,224,0,240,0.0587
2025,00-0036555,Chuba Hubbard,CAR,CAR,,RB,15,39,30,223,3,-40,0.0813
2025,00-0033858,Jonnu Smith,PIT,PIT,,TE,17,54,38,222,2,234,0.1034
2025,00-0040734,TreVeyon Henderson,NE,NE,,RB,17,42,35,221,1,-1,0.0871
2025,00-0037256,Rachaad White,TB,TB,,RB,17,45,40,218,0,-102,0.0832
2025,00-0029892,Kyle Juszczyk,SF,SF,,FB,16,28,24,213,2,120,0.0509
2025,00-0040131,Kyle Williams,NE,NE,,WR,14,21,10,209,3,400,0.0436
2025,00-0039074,Davis Allen,LAR,LAR,,TE,15,33,24,208,3,130,0.0568
2025,00-0040583,Woody Marks,HOU,HOU,,RB,16,36,24,208,3,77,0.0651
2025,00-0032398,Chris Moore,WAS,WAS,,WR,10,23,11,207,1,332,0.0532
2025,00-0039146,Jayden Reed,GB,GB,,WR,5,22,19,207,1,179,0.0478
2025,00-0040715,Cam Skattebo,NYG,NYG,,RB,8,32,24,207,2,-5,0.0636
2025,00-0035261,Tony Pollard,TEN,TEN,,RB,17,41,33,206,0,12,0.0774
2025,00-0035500,Greg Dortch,ARI,ARI,,WR,12,33,29,206,3,58,0.0535
2025,00-0037666,Jalen Tolbert,DAL,DAL,,WR,12,34,18,203,1,408,0.056
2025,00-0039355,Luke McCaffrey,WAS,WAS,,WR,9,15,11,203,3,218,0.0347
2025,00-0033293,Aaron Jones,MIN,MIN,,RB,12,41,28,199,1,-25,0.0876
2025,00-0036427,Tyler Johnson,NYJ,NYJ,,WR,9,18,12,197,1,210,0.0381
2025,00-0033955,Jeremy McNichols,WAS,WAS,,RB,16,31,25,196,0,-23,0.0718
2025,00-0036422,Adam Trautman,DEN,DEN,,TE,13,23,20,195,1,106,0.0394
2025,00-0039451,Isaiah Williams,NYJ,NYJ,,WR,15,36,26,193,0,122,0.0763
2025,00-0035685,David Montgomery,DET,DET,,RB,17,29,24,192,0,12,0.0527
2025,00-0036849,Tutu Atwell,LAR,LAR,,WR,8,15,6,192,1,302,0.0258
2025,00-0040666,Omarion Hampton,LAC,LAC,,RB,9,35,32,192,1,-54,0.0643
2025,00-0035359,David Sills,ATL,ATL,,WR,12,36,18,191,2,404,0.0694
2025,00-0039356,Ja'Tavion Sanders,CAR,CAR,,TE,12,34,29,190,1,164,0.0708
2025,00-0033375,Tim Patrick,JAX,JAX,,WR,13,24,15,187,3,258,0.0439
2025,00-0040194,Jackson Hawes,BUF,BUF,,TE,13,19,16,187,3,139,0.0397
2025,00-0030035,Adam Thielen,PIT,MIN,yes,WR,14,35,19,186,0,306,0.0748
2025,00-0033906,Alvin Kamara,NO,NO,,RB,11,39,33,186,0,33,0.069
2025,00-0039798,Isaiah Davis,NYJ,NYJ,,RB,16,28,21,186,0,32,0.0593
2025,00-0033891,Zay Jones,ARI,ARI,,WR,6,18,12,183,0,241,0.0292
2025,00-0037805,Jeremy Ruckert,NYJ,NYJ,,TE,14,29,23,179,1,102,0.0614
2025,00-0040739,Elijah Arroyo,SEA,SEA,,TE,13,26,15,179,1,220,0.0571
2025,00-0036637,Noah Gray,KC,KC,,TE,14,37,21,178,0,239,0.0674
2025,00-0039855,Jalen McMillan,TB,TB,,WR,4,15,12,178,0,179,0.0277
2025,00-0040078,Brashard Smith,KC,KC,,RB,17,35,25,172,1,-56,0.0638
2025,00-0039751,Jordan Whittington,LAR,LAR,,WR,15,25,18,171,0,171,0.043
2025,00-0040187,Mitchell Evans,CAR,CAR,,TE,14,25,19,171,2,91,0.0521
2025,00-0040784,Quinshon Judkins,CLE,CLE,,RB,14,36,26,171,0,-15,0.069
2025,00-0034975,Justice Hill,BAL,BAL,,RB,10,27,21,169,1,-6,0.0663
2025,00-0034613,Tanner Hudson,CIN,CIN,,TE,10,24,19,168,2,119,0.0395
2025,00-0039739,Roman Wilson,PIT,PIT,,WR,9,21,12,166,2,277,0.0402
2025,00-0040236,Kyle Monangai,CHI,CHI,,RB,17,30,18,164,0,2,0.0564
2025,00-0040648,Tory Horton,SEA,SEA,,WR,8,22,13,161,5,337,0.0484
2025,00-0035249,Josh Oliver,MIN,MIN,,TE,12,19,15,160,4,64,0.0406
2025,00-0037157,Bam Knight,ARI,ARI,,RB,12,31,22,160,1,37,0.0502
2025,00-0038840,Brycen Tremayne,CAR,CAR,,WR,15,18,14,160,0,157,0.0375
2025,00-0035406,Lil'Jordan Humphrey,DEN,NYG,yes,WR,7,25,13,156,1,277,0.0497
2025,00-0035250,Devin Singletary,NYG,NYG,,RB,17,19,18,151,0,-12,0.0378
2025,00-0032764,Derrick Henry,BAL,BAL,,RB,17,21,15,150,0,12,0.0516
2025,00-0035645,Gunner Olszewski,NYG,NYG,,WR,16,13,10,145,1,130,0.0258
2025,00-0039165,Zach Charbonnet,SEA,SEA,,RB,16,24,20,144,0,40,0.0527
2025,00-0033923,Kareem Hunt,KC,KC,,RB,17,25,18,143,1,0,0.0455
2025,00-0038046,Charlie Kolar,BAL,BAL,,TE,13,15,10,142,2,106,0.0369
2025,00-0037085,Tyler Badie,DEN,DEN,,RB,16,31,19,141,0,-44,0.0531
2025,00-0037231,Kevin Austin Jr.,NO,NO,,WR,5,23,13,140,1,191,0.0407
2025,00-0038720,Julian Hill,MIA,MIA,,TE,11,20,15,140,0,66,0.0433
2025,00-0040311,Theo Wease Jr.,MIA,MIA,,WR,3,10,6,139,1,137,0.0216
2025,00-0036997,Javonte Williams,DAL,DAL,,RB,16,51,35,137,2,-67,0.084
2025,00-0039391,Kimani Vidal,LAC,LAC,,RB,13,22,16,136,1,-14,0.0404
2025,00-0039792,Devontez Walker,BAL,BAL,,WR,8,8,6,136,3,196,0.0197
2025,00-0040581,Dont'e Thornton Jr.,LV,LV,,WR,11,30,10,135,0,497,0.0607
2025,00-0038547,Luke Schoonmaker,DAL,DAL,,TE,14,23,14,132,0,165,0.0379
2025,00-0037742,Treylon Burks,WAS,WAS,,WR,8,22,10,130,1,296,0.0509
2025,00-0036196,Gabe Davis,BUF,BUF,,WR,6,18,12,129,1,159,0.0376
2025,00-0034860,Dante Pettis,NO,NO,,WR,8,11,9,127,0,105,0.0195
2025,00-0034272,Marquez Valdes-Scantling,PIT,SF,yes,WR,9,29,14,120,1,354,0.0527
2025,00-0033217,Mo Alie-Cox,IND,IND,,TE,11,20,13,117,1,93,0.0377
