player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0036328,Antonio Gibson,RB,WAS,15,58,46,353,2,69,0.109227871939736
00-0036331,Devin Duvernay,WR,BAL,14,49,37,407,3,437,0.105376344086022
00-0036332,Josiah Deguara,TE,GB,9,15,13,114,0,49,0.0277777777777778
00-0036336,Anthony McFarland,RB,PIT,1,2,2,11,0,-4,0.0036496350364963
00-0036345,K.J. Osborn,WR,MIN,17,90,60,650,5,753,0.140405616224649
00-0036355,Justin Herbert,QB,LAC,17,2,2,-10,0,-15,0.0029112081513828
00-0036358,CeeDee Lamb,WR,DAL,17,156,107,1359,9,1565,0.286238532110092
00-0036360,Clyde Edwards-Helaire,RB,KC,10,23,17,151,3,10,0.0374592833876222
00-0036365,Bryan Edwards,WR,ATL,4,5,3,15,0,39,0.0125
00-0036370,Joshua Kelley,RB,LAC,12,25,14,101,0,48,0.0363901018922853
00-0036383,Eno Benjamin,RB,NO,13,34,25,193,0,-42,0.0535433070866142
00-0036387,Jalen Reagor,WR,MIN,17,13,8,104,1,176,0.0202808112324493
00-0036407,Jerry Jeudy,WR,DEN,15,100,67,972,6,1146,0.184842883548983
00-0036410,Tee Higgins,WR,CIN,14,109,74,1029,7,1185,0.183501683501684
00-0036412,KJ Hamler,WR,DEN,6,14,7,165,0,367,0.0258780036968577
00-0036414,Cam Akers,RB,LA,15,18,13,117,0,34,0.034816247582205
00-0036415,Van Jefferson,WR,LA,10,44,24,369,3,695,0.0851063829787234
00-0036422,Adam Trautman,TE,NO,12,22,18,207,1,118,0.0446247464503043
00-0036423,Albert Okwuegbunam,TE,DEN,6,18,10,95,1,99,0.033271719038817
00-0036424,Brycen Hopkins,TE,LA,7,11,7,109,0,113,0.0212765957446809
00-0036425,DeeJay Dallas,RB,SEA,15,19,17,126,0,10,0.0343580470162749
00-0036429,Charlie Woerner,TE,SF,5,2,0,0,0,43,0.0039682539682539
00-0036438,Stephen Sullivan,TE,CAR,8,6,2,46,0,87,0.0140515222482436
00-0036439,Tyrie Cleveland,WR,DEN,5,7,2,28,0,99,0.0129390018484288
00-0036450,Ke'Shawn Vaughn,RB,TB,6,4,3,19,0,-11,0.005524861878453
00-0036457,Ty'Son Williams,RB,ARI,1,1,1,5,0,-1,0.0015748031496063
00-0036482,Mike Strachan,WR,IND,5,9,3,59,0,129,0.0155440414507772
00-0036493,Deon Jackson,RB,IND,12,34,30,209,1,-17,0.0587219343696028
00-0036497,Tim Jones,WR,JAX,7,4,3,30,0,7,0.0069686411149825
00-0036527,DJ Turner,WR,LV,5,1,0,0,0,-3,0.0017921146953405
00-0036534,Shane Zylstra,TE,DET,8,15,11,60,4,78,0.0266429840142096
00-0036543,Spencer Brown,RB,CAR,2,4,2,10,0,-1,0.009367681498829
00-0036550,Rashod Bateman,WR,BAL,6,28,15,285,2,374,0.0602150537634409
00-0036554,Nico Collins,WR,HOU,10,66,37,481,2,775,0.118279569892473
00-0036555,Chuba Hubbard,RB,CAR,14,17,14,171,0,9,0.0398126463700234
00-0036556,Brevin Jordan,TE,HOU,9,28,14,128,0,205,0.0501792114695341
00-0036567,Elijah Mitchell,RB,SF,5,4,3,7,0,-7,0.0079365079365079
00-0036569,Gary Brightwell,RB,NYG,15,8,5,39,0,7,0.016359918200409
00-0036572,Shi Smith,WR,CAR,17,41,22,296,2,351,0.0960187353629976
00-0036590,Quintin Morris,TE,BUF,9,11,8,84,1,77,0.0199637023593466
00-0036613,Jaylen Waddle,WR,MIA,17,117,75,1356,8,1415,0.208185053380783
00-0036620,Dee Eskridge,WR,SEA,9,13,7,58,0,54,0.0235081374321881
00-0036626,Dyami Brown,WR,WAS,9,14,5,143,2,361,0.0263653483992467
00-0036628,John Bates,TE,WAS,9,22,14,108,1,114,0.0414312617702448
00-0036630,Tylan Wallace,WR,BAL,5,7,4,33,0,94,0.0150537634408602
00-0036635,Ihmir Smith-Marsette,WR,CHI,4,4,1,15,0,28,0.011142061281337
00-0036637,Noah Gray,TE,KC,17,34,28,299,1,170,0.0553745928338762
00-0036646,Simi Fehoko,WR,DAL,3,4,3,24,0,51,0.0073394495412844
00-0036650,Larry Rountree III,RB,LAC,2,2,2,14,0,-17,0.0029112081513828
00-0036652,Racey McMath,WR,TEN,4,8,2,40,0,176,0.018348623853211
00-0036654,Demetric Felton,RB,CLE,6,4,2,8,0,16,0.0078895463510848
00-0036671,Dax Milne,WR,WAS,15,7,6,37,1,38,0.0131826741996234
00-0036692,Miller Forristall,TE,CLE,1,1,0,0,0,5,0.0019723865877712
00-0036727,Adam Prentice,FB,NO,6,3,3,9,0,-9,0.0060851926977687
00-0036741,Jack Stoll,TE,PHI,9,14,11,123,0,90,0.0277227722772277
00-0036754,Brock Wright,TE,DET,14,24,18,216,4,72,0.0426287744227353
00-0036755,Jaret Patterson,RB,WAS,2,1,0,0,0,4,0.0018832391713747
00-0036810,Cade Johnson,WR,SEA,2,4,2,21,0,36,0.0072332730560578
00-0036825,Feleipe Franks,TE,ATL,5,2,0,0,0,56,0.005
00-0036829,Caleb Huntley,RB,ATL,12,2,2,3,0,-6,0.005
00-0036841,Austin Trammell,WR,LA,2,4,2,13,0,30,0.0077369439071566
00-0036842,Kene Nwangwu,RB,MIN,14,2,2,21,0,0,0.0031201248049922
00-0036849,Tutu Atwell,WR,LA,12,35,18,298,1,622,0.0676982591876209
00-0036857,Chris Evans,RB,CIN,10,4,3,38,1,55,0.0067340067340067
00-0036858,Jalen Camp,WR,HOU,1,1,1,7,0,7,0.0017921146953405
00-0036862,Ben Skowronek,WR,LA,14,61,39,376,0,475,0.117988394584139
00-0036875,Rhamondre Stevenson,RB,NE,17,88,69,421,1,-14,0.16988416988417
00-0036876,Kylen Granson,TE,IND,13,40,31,302,0,259,0.0690846286701209
00-0036877,Jaelon Darden,WR,CLE,14,2,2,26,0,10,0.0027624309392265
00-0036880,Penei Sewell,OT,DET,7,1,1,9,0,3,0.0017761989342806
00-0036887,Luke Farrell,TE,JAX,4,4,4,40,0,4,0.0069686411149825
00-0036893,Najee Harris,RB,PIT,17,53,41,229,3,95,0.0967153284671533
00-0036894,Pat Freiermuth,TE,PIT,15,98,63,732,2,821,0.178832116788321
00-0036900,Ja'Marr Chase,WR,CIN,12,134,87,1046,9,1220,0.225589225589226
00-0036906,Khalil Herbert,RB,CHI,13,12,9,57,1,-29,0.0334261838440111
00-0036912,DeVonta Smith,WR,PHI,17,136,95,1196,7,1315,0.269306930693069
00-0036913,Kadarius Toney,WR,KC,9,20,16,171,2,75,0.0408997955010225
00-0036918,Jacob Harris,WR,LA,3,1,1,6,0,4,0.0019342359767891
00-0036919,Kenny Gainwell,RB,PHI,17,29,23,169,0,35,0.0574257425742574
00-0036924,Michael Carter,RB,NYJ,16,54,41,288,0,31,0.0918367346938776
00-0036936,Rondale Moore,WR,ARI,8,56,41,414,1,309,0.0881889763779528
00-0036950,Avery Williams,RB,ATL,17,14,13,61,0,-27,0.035
00-0036951,Frank Darby,WR,ATL,1,1,1,15,0,14,0.0025
00-0036955,Terrace Marshall Jr.,WR,CAR,13,47,28,490,1,586,0.110070257611241
00-0036959,Michael Bandy,WR,LAC,8,21,10,89,0,184,0.0305676855895197
00-0036963,Amon-Ra St. Brown,WR,DET,16,146,106,1161,6,933,0.259325044404973
00-0036970,Kyle Pitts,TE,ATL,10,59,28,356,2,812,0.1475
00-0036973,Travis Etienne,RB,JAX,17,45,35,316,0,4,0.078397212543554
00-0036980,Elijah Moore,WR,NYJ,14,65,37,446,1,785,0.110544217687075
00-0036988,Josh Palmer,WR,LAC,16,107,72,769,3,929,0.155749636098981
00-0036991,Amari Rodgers,WR,HOU,15,25,16,204,1,240,0.0462962962962963
00-0036997,Javonte Williams,RB,DEN,4,22,16,76,0,-24,0.0406654343807763
00-0036999,Anthony Schwartz,WR,CLE,7,10,4,51,0,142,0.019723865877712
00-0037005,Tommy Tremble,TE,CAR,15,32,19,174,3,245,0.0749414519906323
00-0037011,Tre' McKitty,TE,LAC,13,18,10,72,0,57,0.0262008733624454
00-0037013,Zach Wilson,QB,NYJ,9,1,1,2,1,2,0.0017006802721088
00-0037055,Lance McCutcheon,WR,LA,4,5,0,0,0,71,0.0096711798839458
00-0037078,Cole Turner,TE,WAS,7,9,2,23,0,68,0.0169491525423729
00-0037085,Tyler Badie,RB,DEN,1,1,1,24,1,-7,0.0018484288354898
00-0037086,Grant Calcaterra,TE,PHI,6,9,5,81,0,81,0.0178217821782178
00-0037087,Trestan Ebner,RB,CHI,11,8,2,8,0,8,0.0222841225626741
00-0037093,Dareke Young,WR,SEA,6,2,2,24,0,1,0.0036166365280289
00-0037098,Samori Toure,WR,GB,4,10,5,82,1,174,0.0185185185185185
00-0037112,Jake Tonges,TE,CHI,1,1,0,0,0,13,0.0027855153203342
00-0037157,Bam Knight,RB,NYJ,7,14,13,100,0,-30,0.0238095238095238
00-0037168,Armani Rogers,TE,WAS,9,6,5,64,0,13,0.0112994350282486
00-0037197,Isiah Pacheco,RB,KC,17,14,13,130,0,-9,0.0228013029315961
00-0037228,Jaylen Warren,RB,PIT,16,33,28,214,0,-16,0.0602189781021898
00-0037238,Drake London,WR,ATL,17,117,72,866,4,1219,0.2925
00-0037239,Chris Olave,WR,NO,15,119,72,1042,4,1686,0.241379310344828
00-0037240,Jameson Williams,WR,DET,6,9,1,41,1,148,0.0159857904085258
00-0037247,George Pickens,WR,PIT,17,84,52,801,4,1240,0.153284671532847
00-0037248,James Cook,RB,BUF,16,32,21,180,1,82,0.0580762250453721
00-0037252,Greg Dulcich,TE,DEN,10,55,33,411,2,624,0.101663585951941
00-0037253,Marcus Jones,CB,NE,14,4,4,78,1,-17,0.0077220077220077
00-0037256,Rachaad White,RB,TB,17,58,50,290,2,-18,0.0801104972375691
00-0037257,David Bell,WR,CLE,15,35,24,214,0,256,0.0690335305719921
00-0037258,Dameon Pierce,RB,HOU,13,39,30,165,1,-11,0.0698924731182796
00-0037261,Khalil Shakir,WR,BUF,10,20,10,161,1,204,0.0362976406533575
00-0037263,Tyler Allgeier,RB,ATL,16,17,16,139,1,-32,0.0425
00-0037272,Montrell Washington,WR,DEN,15,9,4,2,0,153,0.0166358595194085
00-0037273,Kyle Philips,WR,TEN,4,13,8,78,0,100,0.0298165137614679
00-0037277,Teagan Quitoriano,TE,HOU,7,14,7,113,2,175,0.025089605734767
00-0037282,James Mitchell,TE,DET,8,11,11,113,1,51,0.019538188277087
00-0037291,Jalen Nailor,WR,MIN,8,13,9,179,1,151,0.0202808112324493
00-0037299,Keaontay Ingram,RB,ARI,11,5,4,21,0,-11,0.0078740157480315
00-0037300,Mike Woods,WR,CLE,7,10,5,45,0,159,0.019723865877712
00-0037304,Connor Heyward,FB,PIT,15,17,12,151,1,92,0.031021897810219
00-0037311,Ko Kieft,TE,TB,13,10,7,80,1,57,0.0138121546961326
00-0037331,Zander Horvath,RB,LAC,8,8,5,8,2,6,0.0116448326055313
00-0037348,Tanner Conner,TE,MIA,2,3,0,0,0,20,0.0053380782918149
00-0037355,Braylon Sanders,WR,MIA,2,3,2,17,0,42,0.0053380782918149
00-0037382,Brandon Johnson,WR,DEN,5,14,6,42,1,180,0.0258780036968577
00-0037387,Jalen Virgil,WR,DEN,7,5,2,75,1,70,0.0092421441774491
00-0037429,Raheem Blackshear,RB,CAR,13,12,10,93,0,-22,0.0281030444964871
00-0037456,Troy Hairston,RB,HOU,12,8,5,19,0,8,0.014336917562724
00-0037475,Stone Smartt,TE,LAC,3,5,4,17,0,23,0.007278020378457
00-0037487,Deven Thompkins,WR,TB,5,10,5,32,0,79,0.0138121546961326
00-0037545,Rashid Shaheed,WR,NO,12,34,28,488,2,397,0.0689655172413793
00-0037557,Ronnie Rivers,RB,LA,2,5,5,29,0,-26,0.0096711798839458
00-0037563,Malik Davis,RB,DAL,6,7,6,63,0,-7,0.0128440366972477
00-0037569,Peyton Hendershot,TE,DAL,12,16,11,103,2,109,0.0293577981651376
00-0037570,Dennis Houston,WR,DAL,2,6,2,16,0,79,0.0110091743119266
00-0037594,Julius Chestnut,RB,TEN,6,3,3,41,0,2,0.0068807339449541
00-0037617,Hassan Haskins,RB,TEN,14,12,11,57,0,-6,0.0275229357798165
00-0037664,Alec Pierce,WR,IND,16,78,41,593,2,914,0.134715025906736
00-0037666,Jalen Tolbert,WR,DAL,3,3,2,12,0,45,0.0055045871559633
00-0037708,Maurice Alexander,WR,DET,3,1,1,7,0,3,0.0017761989342806
00-0037740,Garrett Wilson,WR,NYJ,17,147,83,1103,4,1548,0.25
00-0037741,Jahan Dotson,WR,WAS,12,61,35,523,7,853,0.114877589453861
00-0037742,Treylon Burks,WR,TEN,11,54,33,444,1,624,0.123853211009174
00-0037744,Trey McBride,TE,ARI,12,39,29,265,1,241,0.0614173228346457
00-0037745,Velus Jones Jr.,WR,CHI,11,14,7,107,1,234,0.0389972144846797
00-0037746,Brian Robinson,RB,WAS,12,12,9,60,1,-11,0.0225988700564972
00-0037755,Jelani Woods,TE,IND,12,40,25,312,3,398,0.0690846286701209
00-0037801,KaVontae Turpin,WR,DAL,17,2,1,9,0,13,0.0036697247706422
00-0037805,Jeremy Ruckert,TE,NYJ,2,2,1,8,0,7,0.0034013605442176
00-0037809,Chig Okonkwo,TE,TEN,16,46,32,450,3,353,0.105504587155963
00-0037816,Romeo Doubs,WR,GB,13,67,42,425,3,637,0.124074074074074
00-0037827,Tyrion Davis-Price,RB,SF,5,2,0,0,0,0,0.0039682539682539
00-0037828,Danny Gray,WR,SF,7,7,1,10,0,160,0.0138888888888889
00-0037838,Isaiah Likely,TE,BAL,14,60,36,373,3,405,0.129032258064516
00-0037840,Kyren Williams,RB,LA,8,12,9,76,0,17,0.02321083172147
00-0038041,Jake Ferguson,TE,DAL,11,22,19,174,2,77,0.0403669724770642
00-0038045,Isaiah Spiller,RB,LAC,5,3,3,13,0,-10,0.0043668122270742
00-0038046,Charlie Kolar,TE,BAL,1,6,4,49,0,49,0.0129032258064516
00-0038090,Skyy Moore,WR,KC,16,33,22,250,0,258,0.0537459283387622
00-0038092,Erik Ezukanma,WR,MIA,1,1,1,3,0,-4,0.0017793594306049
00-0038098,Pierre Strong,RB,NE,10,7,7,42,0,4,0.0135135135135135
00-0038104,Tyquan Thornton,WR,NE,12,45,22,247,2,646,0.0868725868725869
00-0038108,Bailey Zappe,QB,NE,4,1,1,-6,0,-8,0.0019305019305019
00-0038115,Daniel Bellinger,TE,NYG,11,35,30,268,2,140,0.0715746421267894
00-0038117,Wan'Dale Robinson,WR,NYG,6,31,23,227,1,192,0.0633946830265849
00-0038120,Breece Hall,RB,NYJ,7,31,19,218,1,152,0.0527210884353742
00-0038124,Christian Watson,WR,GB,14,66,41,611,7,923,0.122222222222222
00-0038129,Cade Otton,TE,TB,16,65,42,391,2,384,0.0897790055248619
00-0038134,Kenneth Walker III,RB,SEA,15,35,27,165,0,-75,0.0632911392405063
00-0038147,Daylen Baldwin,WR,CLE,1,2,2,25,0,25,0.0039447731755424
00-0038149,Josh Ali,WR,ATL,1,1,0,0,0,45,0.0025
