player_id,team_start
00-0035669,LA
00-0035670,JAX
00-0035672,SEA
00-0035674,LAC
00-0035676,TEN
00-0035677,LAC
00-0035678,DEN
00-0035679,DAL
00-0035680,NYJ
00-0035681,TB
00-0035683,NYG
00-0035684,KC
00-0035685,CHI
00-0035686,MIA
00-0035687,IND
00-0035688,LAC
00-0035689,BUF
00-0035692,LV
00-0035693,LV
00-0035695,LV
00-0035696,CHI
00-0035697,CIN
00-0035698,NYJ
00-0035699,TB
00-0035700,LV
00-0035702,DEN
00-0035703,BAL
00-0035704,DEN
00-0035705,ARI
00-0035707,TB
00-0035708,NYG
00-0035710,NYG
00-0035713,CAR
00-0035715,KC
00-0035717,SF
00-0035718,NYJ
00-0035719,SF
00-0035726,NE
00-0035742,ATL
00-0035752,ARI
00-0035757,DEN
00-0035758,DAL
00-0035760,SF
00-0035763,NO
00-0035764,NO
00-0035771,CIN
00-0035795,PIT
00-0035804,DEN
00-0035806,SF
00-0035808,PHI
00-0035821,PIT
00-0035822,JAX
00-0035823,MIN
00-0035827,JAX
00-0035830,NYG
00-0035831,JAX
00-0035835,JAX
00-0035838,CAR
00-0035844,MIA
00-0035849,IND
00-0035857,IND
00-0035859,NO
00-0035860,NO
00-0035862,LAC
00-0035864,DEN
00-0035880,MIA
00-0035881,NE
00-0035883,LAC
00-0035889,KC
00-0035890,KC
00-0035891,PIT
00-0035895,CIN
00-0035898,LAC
00-0035900,LAC
00-0035903,LAC
00-0035906,DET
00-0035908,LAC
00-0035910,MIN
00-0035924,ARI
00-0035925,NYG
00-0035927,LAC
00-0035928,LAC
00-0035933,LA
00-0035935,LA
00-0035942,KC
00-0035944,LA
00-0035946,SEA
00-0035950,CAR
00-0035956,CAR
00-0035957,CAR
00-0035961,GB
00-0035962,GB
00-0035965,GB
00-0035973,GB
00-0035976,MIN
00-0035979,MIN
00-0035984,MIN
00-0035985,NYG
00-0035992,BAL
00-0035993,BAL
00-0035995,HOU
00-0036002,NYJ
00-0036005,PHI
00-0036007,PHI
00-0036010,DET
00-0036011,DET
00-0036013,PHI
00-0036014,GB
00-0036020,MIA
00-0036028,DAL
00-0036029,HOU
00-0036030,GB
00-0036032,DAL
00-0036036,DAL
00-0036037,CAR
00-0036040,NO
00-0036043,ARI
00-0036045,TB
00-0036050,TB
00-0036056,SEA
00-0036068,PIT
00-0036069,HOU
00-0036076,GB
00-0036077,LA
00-0036080,NO
00-0036081,BAL
00-0036085,NYJ
00-0036086,DET
00-0036087,NE
00-0036090,WAS
00-0036096,NE
00-0036105,TB
00-0036110,CLE
00-0036114,CLE
00-0036118,CLE
00-0036127,SEA
00-0036130,BAL
00-0036131,MIA
00-0036133,BAL
00-0036137,DAL
00-0036149,NYJ
00-0036151,NYJ
00-0036157,BAL
00-0036159,NE
00-0036162,BUF
00-0036163,NE
00-0036166,BUF
00-0036167,NYG
00-0036168,HOU
00-0036171,TEN
00-0036173,TEN
00-0036176,TEN
00-0036181,TEN
00-0036182,TEN
00-0036183,NE
00-0036187,BUF
00-0036192,BUF
00-0036195,HOU
00-0036196,BUF
00-0036197,NYG
00-0036198,NE
00-0036199,BAL
00-0036203,CIN
00-0036205,CHI
00-0036208,CHI
00-0036212,MIA
00-0036213,MIA
00-0036214,BAL
00-0036215,IND
00-0036216,CLE
00-0036217,MIA
00-0036219,NO
00-0036220,CAR
00-0036221,MIA
00-0036222,IND
00-0036223,IND
00-0036224,HOU
00-0036226,IND
00-0036228,IND
00-0036229,IND
00-0036231,NE
00-0036232,CLE
00-0036233,CLE
00-0036235,JAX
00-0036236,CLE
00-0036237,TEN
00-0036238,DET
00-0036239,GB
00-0036240,TEN
00-0036241,NYJ
00-0036243,GB
00-0036244,SEA
00-0036247,SEA
00-0036248,MIA
00-0036249,DET
00-0036250,GB
00-0036251,BUF
00-0036252,IND
00-0036253,IND
00-0036254,NYG
00-0036255,NYJ
00-0036256,SF
00-0036258,DET
00-0036259,SF
00-0036260,SF
00-0036261,SF
00-0036262,JAX
00-0036264,GB
00-0036265,GB
00-0036266,CLE
00-0036267,CLE
00-0036268,JAX
00-0036269,NYJ
00-0036270,CAR
00-0036271,PHI
00-0036272,JAX
00-0036274,DET
00-0036275,DET
00-0036276,CLE
00-0036277,DET
00-0036278,PHI
00-0036280,BAL
00-0036281,JAX
00-0036282,CLE
00-0036283,CAR
00-0036284,NYJ
00-0036285,ATL
00-0036286,JAX
00-0036287,MIA
00-0036288,CAR
00-0036289,HOU
00-0036290,CHI
00-0036291,ATL
00-0036292,CHI
00-0036293,CAR
00-0036294,CIN
00-0036295,ATL
00-0036296,NYJ
00-0036297,TEN
00-0036298,CIN
00-0036300,ATL
00-0036302,ATL
00-0036303,PHI
00-0036304,SEA
00-0036305,CHI
00-0036306,JAX
00-0036307,CHI
00-0036308,CHI
00-0036309,CHI
00-0036310,CIN
00-0036311,CAR
00-0036313,NYJ
00-0036314,CIN
00-0036315,CAR
00-0036316,JAX
00-0036319,TB
00-0036320,CAR
00-0036321,WAS
00-0036322,MIN
00-0036323,BAL
00-0036325,MIA
00-0036326,PIT
00-0036327,MIN
00-0036328,WAS
00-0036329,NYJ
00-0036330,MIN
00-0036331,BAL
00-0036332,GB
00-0036333,PIT
00-0036334,WAS
00-0036335,MIN
00-0036336,PIT
00-0036337,MIN
00-0036338,MIN
00-0036339,PIT
00-0036340,WAS
00-0036341,CIN
00-0036342,WAS
00-0036343,WAS
00-0036344,MIN
00-0036345,MIN
00-0036346,LA
00-0036348,MIN
00-0036349,WAS
00-0036350,MIN
00-0036351,WAS
00-0036352,PIT
00-0036355,LAC
00-0036356,ARI
00-0036357,LV
00-0036358,DAL
00-0036359,LV
00-0036360,KC
00-0036361,DAL
00-0036362,KC
00-0036363,ARI
00-0036365,LV
00-0036366,DAL
00-0036367,KC
00-0036368,SEA
00-0036369,LV
00-0036370,LAC
00-0036371,ARI
00-0036373,ARI
00-0036374,KC
00-0036375,LV
00-0036376,DAL
00-0036378,KC
00-0036379,DAL
00-0036380,LAC
00-0036382,LAC
00-0036383,ARI
00-0036385,IND
00-0036386,NYG
00-0036387,PHI
00-0036388,NYG
00-0036389,PHI
00-0036390,DEN
00-0036391,DEN
00-0036392,NYG
00-0036393,PHI
00-0036394,NYG
00-0036395,PHI
00-0036396,PHI
00-0036398,PHI
00-0036400,NYG
00-0036401,PHI
00-0036402,NYG
00-0036403,WAS
00-0036405,ATL
00-0036406,TB
00-0036407,DEN
00-0036409,SEA
00-0036410,CIN
00-0036411,TB
00-0036412,DEN
00-0036413,SEA
00-0036414,LA
00-0036415,LA
00-0036416,TEN
00-0036417,SEA
00-0036418,NO
00-0036419,LA
00-0036420,DEN
00-0036421,LA
00-0036422,NO
00-0036423,DEN
00-0036424,LA
00-0036425,SEA
00-0036426,SEA
00-0036427,TB
00-0036428,DEN
00-0036429,SF
00-0036431,LA
00-0036432,CAR
00-0036434,JAX
00-0036438,CAR
00-0036439,DEN
00-0036440,PIT
00-0036441,LAC
00-0036442,CIN
00-0036450,TB
00-0036456,GB
00-0036457,BAL
00-0036462,GB
00-0036465,DEN
00-0036469,NYJ
00-0036474,WAS
00-0036479,IND
00-0036480,IND
00-0036481,GB
00-0036482,IND
00-0036491,NYJ
00-0036493,IND
00-0036500,NYJ
00-0036501,NYJ
00-0036502,NYJ
00-0036503,NYJ
00-0036504,NYJ
00-0036505,NYJ
00-0036506,NYJ
00-0036507,HOU
00-0036510,NYJ
00-0036515,CLE
00-0036517,NYJ
00-0036523,LV
00-0036526,LV
00-0036530,DET
00-0036534,DET
00-0036537,NO
00-0036550,BAL
00-0036552,NYG
00-0036553,BUF
00-0036554,HOU
00-0036555,CAR
00-0036556,HOU
00-0036557,SF
00-0036558,CAR
00-0036559,NE
00-0036560,BUF
00-0036561,CAR
00-0036563,SF
00-0036564,SF
00-0036567,SF
00-0036568,HOU
00-0036569,NYG
00-0036570,NYG
00-0036571,BUF
00-0036572,CAR
00-0036573,NYJ
00-0036576,CAR
00-0036582,BAL
00-0036586,DEN
00-0036587,BAL
00-0036598,LA
00-0036611,NYG
00-0036613,MIA
00-0036614,WAS
00-0036615,TEN
00-0036616,MIN
00-0036617,LAC
00-0036618,WAS
00-0036619,TEN
00-0036620,SEA
00-0036621,KC
00-0036622,GB
00-0036623,KC
00-0036624,DET
00-0036625,WAS
00-0036626,WAS
00-0036627,TEN
00-0036628,WAS
00-0036629,MIN
00-0036630,BAL
00-0036631,GB
00-0036633,DEN
00-0036634,CLE
00-0036635,MIN
00-0036637,KC
00-0036638,WAS
00-0036641,CLE
00-0036642,GB
00-0036643,TB
00-0036645,GB
00-0036648,LAC
00-0036649,DAL
00-0036650,LAC
00-0036652,TEN
00-0036654,CLE
00-0036656,DET
00-0036657,DEN
00-0036658,GB
00-0036659,WAS
00-0036660,KC
00-0036662,PHI
00-0036664,WAS
00-0036665,LAC
00-0036666,WAS
00-0036668,DEN
00-0036669,GB
00-0036670,DET
00-0036671,WAS
00-0036672,TB
00-0036677,KC
00-0036678,KC
00-0036688,LAC
00-0036689,PHI
00-0036691,TEN
00-0036692,CLE
00-0036695,TEN
00-0036698,TEN
00-0036700,PIT
00-0036703,NO
00-0036704,CHI
00-0036705,CHI
00-0036714,NYJ
00-0036716,LAC
00-0036724,PHI
00-0036725,DEN
00-0036727,NO
00-0036728,DEN
00-0036734,CIN
00-0036741,PHI
00-0036748,DET
00-0036749,DET
00-0036752,DET
00-0036754,DET
00-0036755,WAS
00-0036764,DAL
00-0036767,DAL
00-0036768,DAL
00-0036774,DAL
00-0036780,LAC
00-0036783,DET
00-0036788,GB
00-0036795,SEA
00-0036799,SEA
00-0036802,SEA
00-0036813,PHI
00-0036816,DET
00-0036824,ATL
00-0036825,ATL
00-0036842,MIN
00-0036843,PIT
00-0036844,HOU
00-0036845,NYG
00-0036846,PIT
00-0036847,PIT
00-0036849,LA
00-0036850,CIN
00-0036851,CIN
00-0036853,LV
00-0036854,CIN
00-0036856,CIN
00-0036857,CIN
00-0036858,HOU
00-0036859,HOU
00-0036860,LA
00-0036862,LA
00-0036865,CIN
00-0036866,CLE
00-0036867,LAC
00-0036868,JAX
00-0036869,PIT
00-0036870,PIT
00-0036871,LV
00-0036874,DEN
00-0036875,NE
00-0036876,IND
00-0036877,TB
00-0036879,IND
00-0036880,DET
00-0036881,JAX
00-0036882,DAL
00-0036883,CLE
00-0036884,ARI
00-0036885,SEA
00-0036887,JAX
00-0036888,BUF
00-0036892,LV
00-0036893,PIT
00-0036894,PIT
00-0036895,NYG
00-0036896,ARI
00-0036897,PHI
00-0036898,HOU
00-0036899,NYG
00-0036900,CIN
00-0036901,GB
00-0036903,LA
00-0036904,LA
00-0036905,CHI
00-0036906,CHI
00-0036907,CHI
00-0036908,CHI
00-0036909,CHI
00-0036910,CAR
00-0036912,PHI
00-0036913,NYG
00-0036914,BUF
00-0036915,CLE
00-0036916,PHI
00-0036917,PHI
00-0036918,LA
00-0036919,PHI
00-0036920,PHI
00-0036921,PHI
00-0036922,PHI
00-0036924,NYJ
00-0036925,PHI
00-0036926,NO
00-0036927,NO
00-0036929,NO
00-0036930,NO
00-0036932,DAL
00-0036933,ARI
00-0036934,MIA
00-0036935,DAL
00-0036936,ARI
00-0036937,NO
00-0036938,TEN
00-0036939,NO
00-0036940,BAL
00-0036941,JAX
00-0036942,DAL
00-0036944,CAR
00-0036945,CHI
00-0036946,MIN
00-0036947,ATL
00-0036948,ATL
00-0036949,ATL
00-0036950,ATL
00-0036951,ATL
00-0036952,DEN
00-0036953,CHI
00-0036954,DET
00-0036955,CAR
00-0036956,ATL
00-0036957,ATL
00-0036959,LAC
00-0036961,ATL
00-0036962,LV
00-0036963,DET
00-0036964,DET
00-0036967,TB
00-0036968,CAR
00-0036970,ATL
00-0036971,JAX
00-0036972,NE
00-0036974,JAX
00-0036976,BUF
00-0036977,BAL
00-0036979,NYJ
00-0036980,NYJ
00-0036981,NE
00-0036982,DAL
00-0036983,PIT
00-0036984,SF
00-0036986,DAL
00-0036987,BAL
00-0036988,LAC
00-0036989,LV
00-0036990,LV
00-0036991,GB
00-0036992,TEN
00-0036993,DET
00-0036994,LA
00-0036995,DEN
00-0036996,CLE
00-0036997,DEN
00-0036998,MIA
00-0036999,CLE
00-0037000,TEN
00-0037001,DEN
00-0037002,PHI
00-0037004,MIA
00-0037005,CAR
00-0037007,MIN
00-0037008,SF
00-0037009,LAC
00-0037010,MIA
00-0037011,LAC
00-0037012,SF
00-0037013,NYJ
