player_id,team_start
00-0038408,GB
00-0038411,NYG
00-0038412,PHI
00-0038414,LAC
00-0038416,CHI
00-0038454,BAL
00-0038463,GB
00-0038465,GB
00-0038476,NYG
00-0038477,NYG
00-0038479,NYG
00-0038487,PHI
00-0038488,SEA
00-0038489,PHI
00-0038490,LA
00-0038493,CAR
00-0038496,NYJ
00-0038498,PHI
00-0038504,BAL
00-0038505,BAL
00-0038506,NYG
00-0038507,MIA
00-0038513,KC
00-0038514,NE
00-0038519,KC
00-0038535,CAR
00-0038536,CAR
00-0038540,ARI
00-0038541,LV
00-0038542,ATL
00-0038543,SEA
00-0038544,LAC
00-0038545,DAL
00-0038546,CIN
00-0038547,DAL
00-0038548,BUF
00-0038549,CIN
00-0038550,DET
00-0038551,NO
00-0038552,DEN
00-0038553,LAC
00-0038554,SF
00-0038555,JAX
00-0038556,DAL
00-0038557,BUF
00-0038558,PIT
00-0038559,ARI
00-0038560,CIN
00-0038562,SF
00-0038563,LV
00-0038567,ARI
00-0038568,ATL
00-0038569,NE
00-0038570,JAX
00-0038573,LAC
00-0038574,CLE
00-0038576,CIN
00-0038577,PIT
00-0038578,MIN
00-0038579,LV
00-0038580,JAX
00-0038581,DAL
00-0038582,ARI
00-0038583,CLE
00-0038584,NE
00-0038585,CLE
00-0038587,CAR
00-0038588,NO
00-0038589,TEN
00-0038590,LV
00-0038591,SEA
00-0038593,SEA
00-0038594,SF
00-0038596,JAX
00-0038597,CIN
00-0038599,HOU
00-0038600,ARI
00-0038601,DAL
00-0038602,LV
00-0038603,SF
00-0038605,DEN
00-0038606,JAX
00-0038608,NE
00-0038610,NE
00-0038611,WAS
00-0038613,SEA
00-0038614,LAC
00-0038615,HOU
00-0038616,JAX
00-0038617,LV
00-0038618,HOU
00-0038619,CIN
00-0038621,NE
00-0038622,DAL
00-0038623,ARI
00-0038625,SF
00-0038634,LV
00-0038635,WAS
00-0038636,SEA
00-0038639,PIT
00-0038640,DAL
00-0038641,NE
00-0038642,CIN
00-0038643,SF
00-0038645,PIT
00-0038646,NE
00-0038647,SF
00-0038648,SF
00-0038653,NYG
00-0038657,DET
00-0038660,DET
00-0038661,DET
00-0038663,ARI
00-0038666,JAX
00-0038674,NYG
00-0038678,NO
00-0038679,BUF
00-0038682,DET
00-0038684,MIA
00-0038685,GB
00-0038694,MIA
00-0038696,DEN
00-0038703,TEN
00-0038705,ARI
00-0038710,CLE
00-0038711,CLE
00-0038715,CLE
00-0038717,DEN
00-0038720,MIA
00-0038724,TEN
00-0038731,DAL
00-0038735,DAL
00-0038737,IND
00-0038738,DAL
00-0038742,DAL
00-0038752,SEA
00-0038764,SEA
00-0038765,SEA
00-0038778,MIN
00-0038782,CAR
00-0038783,DEN
00-0038788,NYG
00-0038791,CAR
00-0038792,NE
00-0038794,DEN
00-0038796,DEN
00-0038797,GB
00-0038801,LV
00-0038807,MIN
00-0038809,GB
00-0038817,TB
00-0038820,TB
00-0038821,TB
00-0038823,TB
00-0038824,TB
00-0038840,WAS
00-0038851,TEN
00-0038852,TEN
00-0038853,TEN
00-0038866,LAC
00-0038890,CIN
00-0038905,NO
00-0038908,NO
00-0038914,SEA
00-0038920,LV
00-0038922,SEA
00-0038932,CHI
00-0038933,BUF
00-0038934,JAX
00-0038935,JAX
00-0038936,HOU
00-0038937,CHI
00-0038938,NYG
00-0038939,DET
00-0038940,JAX
00-0038941,CHI
00-0038951,TB
00-0038966,ATL
00-0038976,DEN
00-0038977,HOU
00-0038979,CLE
00-0038980,ATL
00-0038981,KC
00-0038982,KC
00-0038984,ARI
00-0038985,TEN
00-0038994,MIN
00-0038995,NO
00-0038996,GB
00-0038997,IND
00-0038998,NO
00-0039000,NYG
00-0039001,PHI
00-0039002,PHI
00-0039003,DEN
00-0039004,NYJ
00-0039006,KC
00-0039007,ARI
00-0039009,HOU
00-0039013,PHI
00-0039014,CLE
00-0039018,DET
00-0039019,NYG
00-0039020,SEA
00-0039021,CHI
00-0039031,IND
00-0039032,TEN
00-0039034,TEN
00-0039040,MIA
00-0039041,ARI
00-0039047,SEA
00-0039048,ATL
00-0039049,TB
00-0039050,TB
00-0039051,TB
00-0039052,TB
00-0039053,TB
00-0039054,NE
00-0039058,LA
00-0039059,LA
00-0039061,LA
00-0039062,CAR
00-0039063,TB
00-0039064,BAL
00-0039065,DET
00-0039066,LV
00-0039067,KC
00-0039068,TB
00-0039070,CHI
00-0039071,CHI
00-0039072,LV
00-0039074,LA
00-0039075,LA
00-0039076,LA
00-0039077,LA
00-0039108,HOU
00-0039109,PIT
00-0039110,PIT
00-0039111,LAC
00-0039112,GB
00-0039133,MIA
00-0039135,NE
00-0039137,LA
00-0039138,LA
00-0039139,DET
00-0039140,PHI
00-0039141,DET
00-0039142,NYJ
00-0039143,NO
00-0039144,GB
00-0039145,NYJ
00-0039146,GB
00-0039147,NE
00-0039148,NE
00-0039149,WAS
00-0039150,CAR
00-0039151,WAS
00-0039152,TEN
00-0039156,IND
00-0039157,TB
00-0039163,HOU
00-0039164,IND
00-0039165,SEA
00-0039167,PIT
00-0039169,SEA
00-0039172,DET
00-0039230,NYG
00-0039232,BAL
00-0039233,BAL
00-0039234,BAL
00-0039235,BAL
00-0039236,PHI
00-0039241,BAL
00-0039244,BAL
00-0039267,PHI
00-0039284,NYJ
00-0039285,NYJ
00-0039289,NYJ
00-0039291,NYJ
00-0039292,CAR
00-0039299,SEA
00-0039306,SEA
00-0039309,SEA
00-0039312,NE
00-0039313,KC
00-0039316,KC
00-0039318,NE
00-0039323,CIN
00-0039324,KC
00-0039325,KC
00-0039333,BUF
00-0039337,NYG
00-0039338,LV
00-0039339,NO
00-0039340,IND
00-0039341,DAL
00-0039342,CAR
00-0039343,HOU
00-0039344,CAR
00-0039345,SF
00-0039346,LAC
00-0039347,CAR
00-0039348,DAL
00-0039349,LV
00-0039350,CLE
00-0039351,SF
00-0039352,DAL
00-0039353,JAX
00-0039354,CIN
00-0039355,WAS
00-0039356,CAR
00-0039357,LV
00-0039358,PIT
00-0039359,HOU
00-0039360,SF
00-0039361,TB
00-0039363,SF
00-0039364,DET
00-0039365,SF
00-0039366,LAC
00-0039367,ARI
00-0039368,WAS
00-0039369,LAC
00-0039370,ATL
00-0039371,DEN
00-0039372,TEN
00-0039373,DEN
00-0039374,LV
00-0039375,CIN
00-0039376,NO
00-0039377,IND
00-0039378,JAX
00-0039379,CLE
00-0039380,CAR
00-0039384,NYG
00-0039385,JAX
00-0039386,NO
00-0039387,DAL
00-0039388,NO
00-0039390,NE
00-0039391,LAC
00-0039392,TEN
00-0039393,ATL
00-0039394,ATL
00-0039395,HOU
00-0039396,DET
00-0039398,NE
00-0039400,BUF
00-0039401,NO
00-0039402,CAR
00-0039404,MIN
00-0039406,CLE
00-0039407,LV
00-0039408,DET
00-0039409,JAX
00-0039410,DAL
00-0039412,WAS
00-0039414,CIN
00-0039417,CLE
00-0039420,NE
00-0039421,MIN
00-0039423,LV
00-0039424,DEN
00-0039425,JAX
00-0039426,CIN
00-0039427,HOU
00-0039430,TEN
00-0039431,CLE
00-0039435,SF
00-0039436,TEN
00-0039445,DET
00-0039450,DET
00-0039451,DET
00-0039453,DET
00-0039454,PIT
00-0039457,CAR
00-0039458,CLE
00-0039465,CHI
00-0039477,TB
00-0039481,MIA
00-0039491,CAR
00-0039494,CAR
00-0039508,NYG
00-0039510,NYG
00-0039515,CLE
00-0039521,ARI
00-0039530,DAL
00-0039532,TEN
00-0039539,LV
00-0039543,LV
00-0039565,DEN
00-0039573,DEN
00-0039576,IND
00-0039578,IND
00-0039586,TB
00-0039587,TB
00-0039589,TB
00-0039595,TB
00-0039601,CAR
00-0039603,HOU
00-0039610,NO
00-0039611,NO
00-0039613,NO
00-0039614,NO
00-0039617,CLE
00-0039620,NO
00-0039622,NO
00-0039623,NO
00-0039624,NO
00-0039631,CIN
00-0039637,CIN
00-0039640,TEN
00-0039648,TEN
00-0039649,GB
00-0039650,TEN
00-0039660,LV
00-0039681,WAS
00-0039686,WAS
00-0039692,NE
00-0039696,SF
00-0039697,SF
00-0039703,LA
00-0039707,PHI
00-0039714,MIN
00-0039715,MIN
00-0039718,MIN
00-0039720,MIN
00-0039731,TEN
00-0039732,DEN
00-0039733,ATL
00-0039734,LA
00-0039735,LV
00-0039736,IND
00-0039737,ARI
00-0039738,LA
00-0039740,PHI
00-0039741,PIT
00-0039743,JAX
00-0039744,IND
00-0039745,CHI
00-0039746,PHI
00-0039747,PHI
00-0039749,LA
00-0039750,LA
00-0039751,LA
00-0039752,CIN
00-0039753,LA
00-0039754,TB
00-0039757,NE
00-0039763,BUF
00-0039764,NYG
00-0039770,LA
00-0039772,LA
00-0039774,LA
00-0039776,LA
00-0039780,LA
00-0039784,LA
00-0039789,NYJ
00-0039790,NYJ
00-0039791,BAL
00-0039792,BAL
00-0039793,SEA
00-0039794,NYJ
00-0039795,SEA
00-0039796,BAL
00-0039798,NYJ
00-0039799,SEA
00-0039807,ARI
00-0039808,ARI
00-0039809,DEN
00-0039810,CIN
00-0039811,GB
00-0039812,GB
00-0039813,GB
00-0039814,CIN
00-0039815,SEA
00-0039816,IND
00-0039818,GB
00-0039821,NYG
00-0039822,CHI
00-0039824,KC
00-0039825,KC
00-0039826,PHI
00-0039829,NYG
00-0039830,LA
00-0039831,GB
00-0039833,KC
00-0039834,LA
00-0039835,LAC
00-0039836,LA
00-0039838,HOU
00-0039839,SEA
00-0039840,CHI
00-0039841,PHI
00-0039842,SEA
00-0039844,KC
00-0039846,TB
00-0039847,NYG
00-0039849,ARI
00-0039850,GB
00-0039851,NE
00-0039852,LA
00-0039853,NE
00-0039854,ARI
00-0039855,TB
00-0039857,HOU
00-0039858,TEN
00-0039859,ATL
00-0039860,NO
00-0039861,NYG
00-0039862,DET
00-0039863,NE
00-0039864,ARI
00-0039867,GB
00-0039868,DEN
00-0039872,BUF
00-0039873,BUF
00-0039874,MIA
00-0039875,BUF
00-0039877,MIA
00-0039878,BUF
00-0039879,BUF
00-0039880,MIA
00-0039881,MIA
00-0039882,BUF
00-0039886,TEN
00-0039887,NE
00-0039888,PHI
00-0039889,JAX
00-0039890,IND
00-0039893,JAX
00-0039894,KC
00-0039895,CLE
00-0039896,PIT
00-0039897,LAC
00-0039898,WAS
00-0039899,MIA
00-0039900,DAL
00-0039901,BUF
00-0039902,TB
00-0039903,DET
00-0039904,GB
00-0039905,TB
00-0039906,WAS
00-0039907,NE
00-0039908,CIN
00-0039910,WAS
00-0039911,MIA
00-0039912,WAS
00-0039913,WAS
00-0039915,LAC
00-0039916,SF
00-0039917,ATL
00-0039918,CHI
00-0039919,CHI
00-0039920,NYJ
00-0039921,ARI
00-0039924,MIN
00-0039925,CIN
00-0039934,NYG
