player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0038840,Brycen Tremayne,WR,CAR,15,18,14,160,0,157,0.0375
00-0038891,Shedrick Jackson,WR,LV,3,5,4,56,1,81,0.0101214574898785
00-0038933,Dalton Kincaid,TE,BUF,12,49,39,571,5,465,0.102296450939457
00-0038935,Brenton Strange,TE,JAX,12,60,46,540,3,414,0.109689213893967
00-0038938,Jalin Hyatt,WR,NYG,6,14,5,35,0,280,0.0278330019880716
00-0038951,Sean Tucker,RB,TB,17,11,8,34,1,-10,0.0203327171903882
00-0038953,Dylan Drummond,WR,ATL,6,11,7,42,0,85,0.0211946050096339
00-0038976,Marvin Mims Jr.,WR,DEN,15,51,37,322,1,478,0.0873287671232877
00-0038979,Cedric Tillman,WR,CLE,12,39,21,270,2,463,0.0747126436781609
00-0038994,Jordan Addison,WR,MIN,14,79,42,610,3,1083,0.168803418803419
00-0038996,Tucker Kraft,TE,GB,8,44,32,489,6,201,0.0956521739130435
00-0038997,Josh Downs,WR,IND,16,88,58,566,4,659,0.166037735849057
00-0039032,Tyjae Spears,RB,TEN,13,50,45,264,0,-115,0.0943396226415094
00-0039040,De'Von Achane,RB,MIA,16,85,67,488,4,35,0.183982683982684
00-0039041,Elijah Higgins,TE,ARI,17,37,30,301,0,148,0.059967585089141
00-0039050,Payne Durham,TE,TB,8,4,1,11,0,16,0.0073937153419593
00-0039062,Jonathan Mingo,WR,DAL,5,5,1,25,0,97,0.0082372322899505
00-0039064,Zay Flowers,WR,BAL,17,118,86,1211,5,1204,0.28992628992629
00-0039065,Sam LaPorta,TE,DET,9,49,40,489,3,277,0.0890909090909091
00-0039066,Michael Mayer,TE,LV,13,50,35,328,1,240,0.101214574898785
00-0039067,Rashee Rice,WR,KC,8,78,53,571,5,338,0.14207650273224
00-0039074,Davis Allen,TE,LA,15,33,24,208,3,130,0.0567986230636833
00-0039075,Puka Nacua,WR,LA,16,166,129,1715,10,1566,0.285714285714286
00-0039139,Jahmyr Gibbs,RB,DET,17,94,77,616,5,54,0.170909090909091
00-0039144,Luke Musgrave,TE,GB,13,31,24,252,0,266,0.0673913043478261
00-0039146,Jayden Reed,WR,GB,5,22,19,207,1,179,0.0478260869565217
00-0039164,Anthony Richardson,QB,IND,2,1,1,9,0,2,0.0018867924528301
00-0039165,Zach Charbonnet,RB,SEA,16,24,20,144,0,40,0.0527472527472528
00-0039299,George Holani,RB,SEA,10,2,2,15,0,-1,0.0043956043956044
00-0039305,Jack Westover,TE,NE,4,2,1,0,0,2,0.004149377593361
00-0039337,Malik Nabers,WR,NYG,4,35,18,271,2,555,0.0695825049701789
00-0039338,Brock Bowers,TE,LV,12,86,64,680,7,560,0.174089068825911
00-0039342,Xavier Legette,WR,CAR,15,64,35,363,3,633,0.133333333333333
00-0039355,Luke McCaffrey,WR,WAS,9,15,11,203,3,218,0.0347222222222222
00-0039356,Ja'Tavion Sanders,TE,CAR,12,34,29,190,1,164,0.0708333333333333
00-0039359,Cade Stover,TE,HOU,6,16,12,76,0,31,0.0289330922242315
00-0039361,Bucky Irving,RB,TB,10,35,30,277,3,-56,0.0646950092421442
00-0039373,Audric Estimé,RB,NO,5,13,12,103,0,-2,0.0230088495575221
00-0039376,Spencer Rattler,QB,NO,9,2,1,0,0,4,0.0035398230088495
00-0039379,Jamari Thrash,WR,CLE,8,15,10,107,0,102,0.028735632183908
00-0039384,Tyrone Tracy Jr.,RB,NYG,15,48,36,288,2,19,0.0954274353876739
00-0039391,Kimani Vidal,RB,LAC,13,22,16,136,1,-14,0.0404411764705882
00-0039394,Casey Washington,WR,ATL,5,14,6,94,0,262,0.0269749518304432
00-0039405,Jawhar Jordan,RB,HOU,4,7,7,34,0,-6,0.0126582278481013
00-0039407,Dylan Laube,RB,LV,17,4,3,18,0,-6,0.0080971659919028
00-0039410,Ryan Flournoy,WR,DAL,15,56,40,475,4,466,0.0922570016474465
00-0039424,Devaughn Vele,WR,NO,9,39,25,293,2,432,0.0690265486725664
00-0039451,Isaiah Williams,WR,NYJ,15,36,26,193,0,122,0.076271186440678
00-0039458,Brenden Bates,TE,CLE,5,5,4,48,0,39,0.0090415913200723
00-0039491,Jalen Coker,WR,CAR,11,43,33,394,3,435,0.0895833333333333
00-0039521,Xavier Weaver,WR,ARI,7,13,7,67,0,192,0.0210696920583468
00-0039530,Brevyn Spann-Ford,TE,DAL,16,13,9,90,1,107,0.0214168039538715
00-0039589,Kameron Johnson,WR,TB,17,7,4,64,1,88,0.0129390018484288
00-0039623,Mason Tipton,WR,NO,8,17,11,76,0,149,0.0300884955752212
00-0039631,Cam Grandy,TE,CIN,2,2,2,7,0,-6,0.0032894736842105
00-0039648,David Martin-Robinson,TE,TEN,11,6,4,30,1,23,0.0113207547169811
00-0039650,Bryce Oliver,WR,TEN,2,1,1,8,0,6,0.0018867924528301
00-0039686,Colson Yankoff,TE,WAS,10,3,2,18,0,18,0.0069444444444444
00-0039732,Bo Nix,QB,DEN,17,1,0,0,0,2,0.0017123287671232
00-0039737,Tip Reiman,TE,ARI,3,5,3,18,0,26,0.0081037277147487
00-0039738,Blake Corum,RB,LA,17,14,8,36,0,25,0.0240963855421687
00-0039739,Roman Wilson,WR,PIT,9,21,12,166,2,277,0.0402298850574713
00-0039746,Will Shipley,RB,PHI,14,12,9,56,0,-10,0.0258620689655172
00-0039751,Jordan Whittington,WR,LA,15,25,18,171,0,171,0.0430292598967298
00-0039754,Devin Culp,TE,TB,4,1,1,6,1,6,0.0018484288354898
00-0039757,Terrell Jennings,RB,NE,6,1,1,9,0,2,0.0020746887966805
00-0039792,Devontez Walker,WR,BAL,8,8,6,136,3,196,0.0196560196560197
00-0039793,AJ Barner,TE,SEA,17,68,52,519,6,297,0.149450549450549
00-0039794,Braelon Allen,RB,NYJ,4,3,2,17,0,8,0.0063559322033898
00-0039796,Rasheen Ali,RB,BAL,15,11,9,68,1,-1,0.027027027027027
00-0039798,Isaiah Davis,RB,NYJ,16,28,21,186,0,32,0.0593220338983051
00-0039816,Anthony Gould,WR,IND,11,2,2,6,0,-2,0.0037735849056603
00-0039824,Jared Wiley,TE,KC,2,1,1,4,0,-4,0.0018214936247723
00-0039847,Theo Johnson,TE,NYG,15,74,45,528,5,616,0.147117296222664
00-0039849,Marvin Harrison Jr.,WR,ARI,12,73,41,608,4,946,0.118314424635332
00-0039851,Drake Maye,QB,NE,17,1,1,2,0,-8,0.0020746887966805
00-0039855,Jalen McMillan,WR,TB,4,15,12,178,0,179,0.0277264325323475
00-0039868,Troy Franklin,WR,DEN,17,104,65,709,6,1321,0.178082191780822
00-0039874,Jaylen Wright,RB,MIA,9,9,5,44,0,-34,0.0194805194805195
00-0039875,Ray Davis,RB,BUF,17,13,10,86,2,1,0.0271398747390397
00-0039880,Malik Washington,WR,MIA,17,65,46,317,3,337,0.140692640692641
00-0039884,Tahj Washington,WR,MIA,2,5,3,37,0,124,0.0108225108225108
00-0039890,Adonai Mitchell,WR,NYJ,16,74,33,453,2,1102,0.139622641509434
00-0039893,Brian Thomas Jr.,WR,JAX,14,91,48,707,2,1315,0.16636197440585
00-0039894,Xavier Worthy,WR,KC,14,73,42,532,1,944,0.132969034608379
00-0039901,Keon Coleman,WR,BUF,12,59,38,404,4,659,0.123173277661795
00-0039912,Ben Sinnott,TE,WAS,9,13,11,114,1,106,0.0300925925925926
00-0039915,Ladd McConkey,WR,LAC,16,106,66,789,6,1046,0.194852941176471
00-0039916,Ricky Pearsall,WR,SF,9,53,36,528,0,748,0.0963636363636364
00-0039918,Caleb Williams,QB,CHI,17,2,2,22,1,-3,0.0037593984962406
00-0039919,Rome Odunze,WR,CHI,12,90,44,661,6,1252,0.169172932330827
00-0039920,Malachi Corley,WR,CLE,12,14,11,79,0,-7,0.0268199233716475
00-0039921,Trey Benson,RB,ARI,4,16,13,64,0,-22,0.0259319286871961
00-0040009,Savion Williams,WR,GB,12,10,10,78,1,17,0.0217391304347826
00-0040021,Phil Mafah,RB,DAL,1,2,2,11,0,-11,0.0032948929159802
00-0040024,Darius Cooper,WR,PHI,6,11,9,92,0,109,0.0237068965517241
00-0040039,Amar Johnson,RB,LAC,1,1,0,0,0,-2,0.0018382352941176
00-0040058,Nick Kallerup,TE,SEA,4,1,0,0,0,8,0.0021978021978022
00-0040078,Brashard Smith,RB,KC,17,35,25,172,1,-56,0.063752276867031
00-0040122,Ashton Jeanty,RB,LV,17,73,55,346,5,-104,0.147773279352227
00-0040124,Tetairoa McMillan,WR,CAR,17,122,70,1014,7,1410,0.254166666666667
00-0040126,Colston Loveland,TE,CHI,16,82,58,713,6,746,0.154135338345865
00-0040128,Tyler Warren,TE,IND,17,112,76,817,4,602,0.211320754716981
00-0040129,Emeka Egbuka,WR,TB,17,127,63,938,6,1572,0.234750462107209
00-0040130,Jayden Higgins,WR,HOU,17,68,41,525,6,839,0.122965641952984
00-0040131,Kyle Williams,WR,NE,14,21,10,209,3,400,0.0435684647302905
00-0040134,Pat Bryant,WR,DEN,13,49,31,378,1,410,0.0839041095890411
00-0040138,Jaylin Noel,WR,HOU,17,35,26,292,2,327,0.0632911392405063
00-0040142,Kaleb Johnson,RB,PIT,10,2,1,9,0,-8,0.003831417624521
00-0040154,Tai Felton,WR,MIN,12,3,3,25,0,11,0.0064102564102564
00-0040162,Dylan Sampson,RB,CLE,15,40,33,271,2,-62,0.0766283524904215
00-0040164,Jaylin Lane,WR,WAS,15,32,16,225,0,427,0.0740740740740741
00-0040165,Malachi Moore,SAF,NYJ,17,1,1,3,0,3,0.0021186440677966
00-0040170,Elic Ayomanor,WR,TEN,16,89,41,515,4,1126,0.167924528301887
00-0040172,Jordan Watkins,WR,SF,2,3,2,26,0,43,0.0054545454545454
00-0040179,DJ Giddens,RB,IND,5,2,0,0,0,-6,0.0037735849056603
00-0040184,KeAndre Lambert-Smith,WR,LAC,10,12,5,51,1,211,0.0220588235294118
00-0040187,Mitchell Evans,TE,CAR,14,25,19,171,2,91,0.0520833333333333
00-0040189,Oronde Gadsden II,TE,LAC,15,69,49,664,3,624,0.126838235294118
00-0040194,Jackson Hawes,TE,BUF,13,19,16,187,3,139,0.0396659707724426
00-0040198,Ollie Gordon II,RB,MIA,17,9,7,32,1,-25,0.0194805194805195
00-0040202,Devin Neal,RB,NO,9,19,17,104,0,-38,0.0336283185840708
00-0040208,Tahj Brooks,RB,CIN,12,2,1,9,0,-5,0.0032894736842105
00-0040218,Jimmy Horn Jr.,WR,CAR,10,15,11,108,0,90,0.03125
00-0040234,Quinn Ewers,QB,MIA,4,1,1,-6,0,-6,0.0021645021645021
00-0040236,Kyle Monangai,RB,CHI,17,30,18,164,0,2,0.056390977443609
00-0040237,Tez Johnson,WR,TB,15,44,28,322,5,516,0.0813308687615527
00-0040238,LeQuint Allen Jr.,RB,JAX,16,11,10,54,0,-15,0.020109689213894
00-0040242,Jacory Croskey-Merritt,RB,WAS,17,13,9,68,0,-19,0.0300925925925926
00-0040244,Moliki Matavao,TE,NO,1,2,2,10,0,5,0.0035398230088495
00-0040245,Connor Colby,G,SF,4,1,1,-1,0,-6,0.0018181818181818
00-0040259,Gage Larvadain,WR,CLE,13,14,7,71,0,125,0.0268199233716475
00-0040277,Jahdae Walker,WR,CHI,6,10,6,87,2,130,0.018796992481203
00-0040311,Theo Wease Jr.,WR,MIA,3,10,6,139,1,137,0.0216450216450216
00-0040317,Jacoby Jones,WR,WAS,1,1,1,25,0,3,0.0023148148148148
00-0040352,Coleman Owen,WR,IND,2,1,0,0,0,2,0.0018867924528301
00-0040363,Keleki Latu,TE,BUF,3,4,4,35,0,12,0.0083507306889352
00-0040388,Jakobie Keeney-James,WR,GB,1,2,2,15,0,15,0.0043478260869565
00-0040406,Quentin Skinner,WR,NYJ,1,1,1,10,0,4,0.0021186440677966
00-0040432,Beaux Collins,WR,NYG,4,6,2,25,0,73,0.0119284294234592
00-0040466,Raheim Sanders,RB,CLE,4,4,3,21,0,14,0.0076628352490421
00-0040488,Carter Runyon,TE,LV,3,1,1,3,0,-3,0.0020242914979757
00-0040509,Ben Yurosek,TE,MIN,6,3,2,14,0,11,0.0064102564102564
00-0040522,Xavier Restrepo,WR,TEN,2,7,3,41,0,77,0.0132075471698113
00-0040534,Ke'Shawn Williams,WR,CIN,11,1,1,5,0,5,0.0019157088122605
00-0040556,Corey Kiner,RB,ARI,4,3,2,15,0,11,0.0048622366288492
00-0040563,Efton Chism III,WR,NE,8,3,3,75,1,35,0.0062240663900414
00-0040581,Dont'e Thornton Jr.,WR,LV,11,30,10,135,0,497,0.0607287449392713
00-0040582,Arian Smith,WR,NYJ,13,16,7,52,0,216,0.0338983050847458
00-0040583,Woody Marks,RB,HOU,16,36,24,208,3,77,0.0650994575045208
00-0040584,Gunnar Helm,TE,TEN,16,55,44,357,2,303,0.10377358490566
00-0040586,Jaydon Blue,RB,DAL,5,1,1,5,0,-5,0.0016474464579901
00-0040590,Konata Mumpfield,WR,LA,10,23,10,92,1,296,0.0395869191049914
00-0040628,Drake Dabney,TE,GB,1,2,1,3,0,10,0.0043478260869565
00-0040644,Trevor Etienne,RB,CAR,17,3,3,13,0,2,0.00625
00-0040646,Jalen Royals,WR,KC,2,3,2,4,0,22,0.0054644808743169
00-0040648,Tory Horton,WR,SEA,8,22,13,161,5,337,0.0483516483516484
00-0040663,Harold Fannin Jr.,TE,CLE,16,107,72,731,6,646,0.204980842911877
00-0040666,Omarion Hampton,RB,LAC,9,35,32,192,1,-54,0.0643382352941176
00-0040667,Matthew Golden,WR,GB,14,44,29,361,0,552,0.0956521739130435
00-0040669,Isaac TeSlaa,WR,DET,14,27,16,239,6,352,0.0490909090909091
00-0040705,Chimere Dike,WR,TEN,17,74,48,423,4,599,0.139622641509434
00-0040715,Cam Skattebo,RB,NYG,8,32,24,207,2,-5,0.0636182902584493
00-0040718,Travis Hunter,CB,JAX,7,45,28,298,1,354,0.0822669104204753
00-0040719,Bhayshul Tuten,RB,JAX,15,14,10,79,2,8,0.0255941499085923
00-0040727,Tre Harris,WR,LAC,16,43,30,324,1,398,0.0790441176470588
00-0040729,Jack Bech,WR,LV,14,29,20,224,0,240,0.0587044534412955
00-0040730,RJ Harvey,RB,DEN,17,58,47,356,5,28,0.0993150684931507
00-0040734,TreVeyon Henderson,RB,NE,17,42,35,221,1,-1,0.0871369294605809
00-0040735,Luther Burden III,WR,CHI,15,60,47,652,2,460,0.112781954887218
00-0040736,Mason Taylor,TE,NYJ,13,65,44,369,1,375,0.13771186440678
00-0040737,Terrance Ferguson,TE,LA,11,25,11,231,3,466,0.0430292598967298
00-0040739,Elijah Arroyo,TE,SEA,13,26,15,179,1,220,0.0571428571428571
00-0040782,Isaiah Bond,WR,CLE,15,44,18,338,0,751,0.0842911877394636
00-0040784,Quinshon Judkins,RB,CLE,14,36,26,171,0,-15,0.0689655172413793
