player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0038120,Breece Hall,RB,NYJ,16,76,57,483,3,19,0.129032258064516
00-0038124,Christian Watson,WR,GB,14,53,29,620,2,944,0.114224137931034
00-0038129,Cade Otton,TE,TB,14,87,59,600,4,471,0.154529307282416
00-0038134,Kenneth Walker III,RB,SEA,11,53,46,299,1,-63,0.0931458699472759
00-0038359,Xavier Smith,WR,LA,14,2,2,6,0,1,0.0036968576709796
00-0038393,Dontayvion Wicks,WR,GB,17,76,39,415,5,880,0.163793103448276
00-0038394,Will Mallory,TE,IND,7,8,4,29,0,83,0.016260162601626
00-0038396,Eric Gray,RB,NYG,14,11,10,82,0,-22,0.01985559566787
00-0038454,Keaton Mitchell,RB,BAL,4,1,1,28,0,-5,0.0021881838074398
00-0038465,Malik Heath,WR,GB,5,13,10,97,2,84,0.0280172413793103
00-0038489,Ben VanSumeren,RB,PHI,3,1,1,0,0,0,0.0023923444976076
00-0038496,Xavier Gipson,WR,NYJ,17,10,6,39,1,112,0.0169779286926995
00-0038498,E.J. Jenkins,TE,PHI,2,2,1,7,1,9,0.0047846889952153
00-0038507,Grant DuBose,WR,MIA,2,4,2,11,0,47,0.0070422535211267
00-0038519,Nikko Remigio,WR,KC,5,6,2,48,0,64,0.0104895104895105
00-0038542,Bijan Robinson,RB,ATL,17,72,61,431,1,-21,0.133580705009276
00-0038543,Jaxon Smith-Njigba,WR,SEA,17,137,100,1130,6,1186,0.240773286467487
00-0038544,Quentin Johnston,WR,LAC,15,91,55,711,8,986,0.185336048879837
00-0038547,Luke Schoonmaker,TE,DAL,12,36,27,241,1,199,0.0578778135048232
00-0038551,Kendre Miller,RB,NO,6,8,5,33,0,3,0.0154738878143133
00-0038555,Tank Bigsby,RB,JAX,16,12,7,54,0,-13,0.0229885057471264
00-0038558,Darnell Washington,TE,PIT,13,25,19,200,1,108,0.0543478260869565
00-0038559,Michael Wilson,WR,ARI,16,71,47,548,4,805,0.135755258126195
00-0038563,Tre Tucker,WR,LV,17,81,47,539,3,1017,0.136824324324324
00-0038573,Derius Davis,WR,LAC,15,17,13,112,2,65,0.0346232179226069
00-0038576,Charlie Jones,WR,CIN,7,1,1,5,0,5,0.001592356687898
00-0038589,Josh Whyle,TE,TEN,15,37,28,248,1,209,0.0729783037475345
00-0038597,Chase Brown,RB,CIN,16,65,54,360,4,53,0.103503184713376
00-0038606,Parker Washington,WR,JAX,14,51,32,390,3,601,0.0977011494252874
00-0038608,Kayshon Boutte,WR,NE,15,68,43,589,3,1011,0.136
00-0038611,Chris Rodriguez Jr.,RB,WAS,7,1,1,12,0,1,0.0019841269841269
00-0038614,Scott Matlock,DT,LAC,12,5,4,28,0,7,0.010183299389002
00-0038618,Xavier Hutchinson,WR,HOU,14,26,12,117,0,264,0.0475319926873857
00-0038619,Andrei Iosivas,WR,CIN,17,61,36,479,6,692,0.0971337579617834
00-0038621,DeMario Douglas,WR,NE,16,87,66,621,3,524,0.174
00-0038622,Deuce Vaughn,RB,DAL,5,5,3,18,0,0,0.0080385852090032
00-0038636,Kenny McIntosh,RB,SEA,11,4,3,22,0,5,0.0070298769771529
00-0038640,Jalen Brooks,WR,DAL,12,30,12,177,1,409,0.0482315112540193
00-0038643,Brayden Willis,TE,SF,5,2,0,0,0,11,0.0038986354775828
00-0038647,Ronnie Bell,WR,SF,4,6,2,22,0,65,0.0116959064327485
00-0038678,Jordan Mims,RB,NO,8,18,12,71,0,3,0.034816247582205
00-0038679,Tyrell Shavers,WR,BUF,1,1,1,69,1,-2,0.002020202020202
00-0038685,Chris Brooks,RB,GB,11,13,11,69,0,-22,0.0280172413793103
00-0038705,Emari Demercado,RB,ARI,13,20,16,104,0,26,0.0382409177820268
00-0038710,Blake Whiteheart,TE,CLE,7,9,6,51,1,81,0.0141955835962145
00-0038720,Julian Hill,TE,MIA,14,19,12,100,0,120,0.0334507042253521
00-0038738,Hunter Luepke,RB,DAL,14,16,12,111,0,39,0.0257234726688103
00-0038752,Jake Bobo,WR,SEA,12,17,13,107,1,138,0.0298769771528998
00-0038783,Nate Adkins,TE,DEN,15,15,14,115,3,62,0.0273224043715847
00-0038794,Jaleel McLaughlin,RB,DEN,16,27,24,76,2,-109,0.0491803278688525
00-0038797,Emanuel Wilson,RB,GB,17,14,11,48,1,-63,0.0301724137931035
00-0038809,Ben Sims,TE,GB,4,5,4,42,0,40,0.0107758620689655
00-0038821,Rakim Jarrett,WR,TB,8,11,9,124,0,127,0.019538188277087
00-0038824,Ryan Miller,WR,TB,9,20,12,128,2,195,0.0355239786856128
00-0038840,Brycen Tremayne,WR,WAS,2,1,1,-2,0,-2,0.0019841269841269
00-0038920,John Shenker,TE,LV,3,1,1,7,0,4,0.0016891891891891
00-0038933,Dalton Kincaid,TE,BUF,13,75,44,448,2,573,0.151515151515152
00-0038935,Brenton Strange,TE,JAX,14,53,40,411,2,341,0.101532567049808
00-0038938,Jalin Hyatt,WR,NYG,10,19,8,62,0,363,0.0342960288808664
00-0038941,Tyler Scott,WR,CHI,4,1,1,5,0,-2,0.0019011406844106
00-0038951,Sean Tucker,RB,TB,17,12,9,109,1,12,0.0213143872113677
00-0038976,Marvin Mims Jr.,WR,DEN,17,52,39,503,6,384,0.0947176684881603
00-0038977,Tank Dell,WR,HOU,14,81,51,667,3,1016,0.148080438756856
00-0038979,Cedric Tillman,WR,CLE,9,49,29,339,3,552,0.0772870662460568
00-0038981,Wanya Morris,OT,KC,6,1,1,1,1,1,0.0017482517482517
00-0038994,Jordan Addison,WR,MIN,15,99,63,875,9,1284,0.191489361702128
00-0038996,Tucker Kraft,TE,GB,17,70,50,707,7,374,0.150862068965517
00-0038997,Josh Downs,WR,IND,14,107,72,803,5,734,0.217479674796748
00-0039021,Roschon Johnson,RB,CHI,13,20,16,104,0,11,0.0380228136882129
00-0039032,Tyjae Spears,RB,TEN,12,35,30,224,1,-31,0.0690335305719921
00-0039040,De'Von Achane,RB,MIA,17,87,78,592,6,-35,0.153169014084507
00-0039041,Elijah Higgins,TE,ARI,15,24,20,172,2,108,0.0458891013384321
00-0039050,Payne Durham,TE,TB,8,14,11,115,2,124,0.024866785079929
00-0039052,Trey Palmer,WR,TB,15,22,12,172,1,315,0.0390763765541741
00-0039062,Jonathan Mingo,WR,DAL,14,42,17,167,0,462,0.0810810810810811
00-0039064,Zay Flowers,WR,BAL,17,116,74,1059,4,1207,0.25382932166302
00-0039065,Sam LaPorta,TE,DET,16,83,60,726,7,580,0.159003831417625
00-0039066,Michael Mayer,TE,LV,11,32,21,156,0,197,0.0540540540540541
00-0039067,Rashee Rice,WR,KC,4,29,24,288,2,151,0.0506993006993007
00-0039074,Davis Allen,TE,LA,7,13,6,39,0,50,0.0240295748613678
00-0039075,Puka Nacua,WR,LA,11,106,79,990,3,839,0.195933456561922
00-0039139,Jahmyr Gibbs,RB,DET,17,63,52,517,4,-11,0.120689655172414
00-0039144,Luke Musgrave,TE,GB,7,10,7,45,0,66,0.021551724137931
00-0039146,Jayden Reed,WR,GB,17,75,55,857,6,680,0.161637931034483
00-0039163,C.J. Stroud,QB,HOU,17,1,0,0,0,10,0.0018281535648994
00-0039164,Anthony Richardson,QB,IND,11,1,1,-1,0,-8,0.0020325203252032
00-0039165,Zach Charbonnet,RB,SEA,17,52,42,340,1,-54,0.0913884007029877
00-0039236,Johnny Wilson,WR,PHI,10,15,5,38,1,147,0.0358851674641148
00-0039244,Chris Collier,RB,LV,6,2,1,-4,0,-5,0.0043763676148796
00-0039299,George Holani,RB,SEA,3,1,1,-1,0,-1,0.0017574692442882
00-0039316,Baylor Cupp,TE,KC,1,1,0,0,0,0,0.0017482517482517
00-0039325,Carson Steele,RB,KC,13,11,7,26,0,-17,0.0192307692307692
00-0039337,Malik Nabers,WR,NYG,15,170,109,1204,7,1609,0.306859205776173
00-0039338,Brock Bowers,TE,LV,17,153,112,1194,5,923,0.258445945945946
00-0039342,Xavier Legette,WR,CAR,15,84,49,497,4,1030,0.162162162162162
00-0039344,Jonathon Brooks,RB,CAR,3,3,3,23,0,-8,0.0057915057915057
00-0039355,Luke McCaffrey,WR,WAS,13,24,18,168,0,170,0.0476190476190476
00-0039356,Ja'Tavion Sanders,TE,CAR,15,43,33,342,1,268,0.083011583011583
00-0039359,Cade Stover,TE,HOU,14,22,15,133,1,118,0.0402193784277879
00-0039361,Bucky Irving,RB,TB,17,52,47,392,0,-159,0.0923623445825933
00-0039363,Isaac Guerendo,RB,SF,16,16,15,152,0,50,0.0311890838206628
00-0039364,Sione Vaki,RB,DET,9,3,3,37,0,17,0.0057471264367816
00-0039365,Jacob Cowing,WR,SF,15,6,4,80,0,86,0.0116959064327485
00-0039373,Audric Estimé,RB,DEN,13,5,5,27,0,-10,0.0091074681238615
00-0039379,Jamari Thrash,WR,CLE,6,7,3,22,0,51,0.0110410094637224
00-0039384,Tyrone Tracy Jr.,RB,NYG,17,53,38,284,1,18,0.0956678700361011
00-0039386,Bub Means,WR,NO,4,15,9,118,1,170,0.0290135396518375
00-0039391,Kimani Vidal,RB,LAC,9,9,5,62,1,48,0.0183299389002037
00-0039392,Jha'Quan Jackson,WR,TEN,12,3,1,8,0,78,0.0059171597633136
00-0039394,Casey Washington,WR,ATL,2,2,1,14,0,36,0.0037105751391465
00-0039410,Ryan Flournoy,WR,DAL,9,14,10,102,0,115,0.022508038585209
00-0039420,Jaheim Bell,TE,NE,4,3,2,20,0,23,0.006
00-0039424,Devaughn Vele,WR,DEN,13,55,41,475,3,461,0.100182149362477
00-0039451,Isaiah Williams,WR,CIN,8,3,2,6,0,15,0.0057471264367816
00-0039458,Brenden Bates,TE,CLE,1,1,0,0,0,-2,0.001577287066246
00-0039491,Jalen Coker,WR,CAR,11,46,32,478,2,516,0.0888030888030888
00-0039521,Xavier Weaver,WR,ARI,2,2,0,0,0,39,0.0038240917782026
00-0039530,Brevyn Spann-Ford,TE,DAL,11,14,9,88,0,82,0.022508038585209
00-0039543,Ramel Keyton,WR,LV,3,3,1,7,0,30,0.0050675675675675
00-0039573,Blake Watson,RB,DEN,1,2,1,13,0,-4,0.0036429872495446
00-0039589,Kameron Johnson,WR,TB,4,1,0,0,0,3,0.0017761989342806
00-0039613,Dallin Holker,TE,NO,3,4,3,21,0,36,0.0077369439071566
00-0039617,Jacob Kibodi,RB,CLE,1,3,1,15,0,9,0.0047318611987381
00-0039623,Mason Tipton,WR,NO,9,26,14,99,0,326,0.0502901353965184
00-0039631,Cam Grandy,TE,CIN,4,5,5,28,0,12,0.0079617834394904
00-0039648,David Martin-Robinson,TE,TEN,4,2,1,6,0,0,0.0039447731755424
00-0039650,Bryce Oliver,WR,TEN,8,9,6,95,0,95,0.0177514792899408
00-0039703,Cody Schrader,RB,LA,1,1,1,6,0,0,0.0018484288354898
00-0039731,JC Latham,OT,TEN,9,1,1,0,0,-4,0.0019723865877712
00-0039732,Bo Nix,QB,DEN,17,1,1,2,1,2,0.0018214936247723
00-0039737,Tip Reiman,TE,ARI,8,7,6,37,0,12,0.0133843212237094
00-0039738,Blake Corum,RB,LA,15,8,7,58,0,-5,0.0147874306839187
00-0039746,Will Shipley,RB,PHI,13,4,4,35,0,7,0.0095693779904306
00-0039747,Ainias Smith,WR,PHI,3,9,7,41,1,38,0.0215311004784689
00-0039751,Jordan Whittington,WR,LA,14,28,22,293,0,151,0.0517560073937154
00-0039754,Devin Culp,TE,TB,2,6,5,88,0,73,0.0106571936056838
00-0039757,Terrell Jennings,RB,NE,2,1,0,0,0,29,0.002
00-0039792,Devontez Walker,WR,BAL,3,3,1,21,1,84,0.0065645514223194
00-0039793,AJ Barner,TE,SEA,15,38,30,245,4,136,0.0667838312829526
00-0039794,Braelon Allen,RB,NYJ,17,27,19,148,1,-5,0.0458404074702886
00-0039796,Rasheen Ali,RB,BAL,5,2,0,0,0,-5,0.0043763676148796
00-0039798,Isaiah Davis,RB,NYJ,13,12,9,75,1,16,0.0203735144312394
00-0039810,Jermaine Burton,WR,CIN,8,14,4,107,0,296,0.0222929936305732
00-0039811,MarShawn Lloyd,RB,GB,1,1,1,3,0,-5,0.0021551724137931
00-0039814,Erick All,TE,CIN,8,22,20,158,0,72,0.035031847133758
00-0039816,Anthony Gould,WR,IND,8,1,1,23,0,18,0.0020325203252032
00-0039824,Jared Wiley,TE,KC,1,1,1,7,0,4,0.0017482517482517
00-0039847,Theo Johnson,TE,NYG,11,43,29,331,1,288,0.0776173285198556
00-0039849,Marvin Harrison Jr.,WR,ARI,17,116,62,885,8,1566,0.221797323135755
00-0039853,Javon Baker,WR,NE,6,4,1,12,0,50,0.008
00-0039855,Jalen McMillan,WR,TB,13,58,37,461,8,704,0.103019538188277
00-0039868,Troy Franklin,WR,DEN,16,53,28,263,2,690,0.0965391621129326
00-0039874,Jaylen Wright,RB,MIA,13,6,3,8,0,-6,0.0105633802816901
00-0039875,Ray Davis,RB,BUF,17,19,17,189,3,16,0.0383838383838384
00-0039880,Malik Washington,WR,MIA,14,36,26,223,0,195,0.0633802816901408
00-0039890,Adonai Mitchell,WR,IND,17,55,23,312,0,775,0.111788617886179
00-0039893,Brian Thomas Jr.,WR,JAX,17,133,87,1282,10,1542,0.254789272030651
00-0039894,Xavier Worthy,WR,KC,16,98,59,638,6,904,0.171328671328671
00-0039901,Keon Coleman,WR,BUF,13,57,29,556,4,864,0.115151515151515
00-0039907,Ja'Lynn Polk,WR,NE,14,33,12,87,2,395,0.066
00-0039912,Ben Sinnott,TE,WAS,7,5,5,28,1,9,0.0099206349206349
00-0039915,Ladd McConkey,WR,LAC,16,112,82,1149,7,1114,0.228105906313646
00-0039916,Ricky Pearsall,WR,SF,11,46,31,400,3,528,0.0896686159844055
00-0039919,Rome Odunze,WR,CHI,17,101,54,734,3,1398,0.192015209125475
00-0039920,Malachi Corley,WR,NYJ,5,6,3,16,0,50,0.0101867572156197
00-0039921,Trey Benson,RB,ARI,12,6,6,59,0,-19,0.011472275334608
