player_id,team_start
00-0039164,IND
00-0039165,SEA
00-0039167,PIT
00-0039169,SEA
00-0039172,DET
00-0039174,KC
00-0039176,BAL
00-0039178,IND
00-0039207,IND
00-0039229,NO
00-0039232,BAL
00-0039233,BAL
00-0039234,BAL
00-0039235,BAL
00-0039241,NYG
00-0039266,CIN
00-0039267,PHI
00-0039284,NYJ
00-0039285,NYJ
00-0039288,NYJ
00-0039289,NYJ
00-0039291,NYJ
00-0039292,GB
00-0039299,SEA
00-0039305,NE
00-0039309,SEA
00-0039312,NE
00-0039313,NYG
00-0039323,CIN
00-0039324,KC
00-0039332,TEN
00-0039333,BUF
00-0039337,NYG
00-0039338,LV
00-0039339,NO
00-0039340,IND
00-0039341,DAL
00-0039342,CAR
00-0039343,HOU
00-0039345,SF
00-0039347,CAR
00-0039348,DAL
00-0039349,LV
00-0039351,SF
00-0039352,DAL
00-0039353,JAX
00-0039354,CIN
00-0039355,WAS
00-0039356,CAR
00-0039357,LV
00-0039358,PIT
00-0039359,HOU
00-0039360,SF
00-0039361,TB
00-0039363,SF
00-0039364,DET
00-0039366,LAC
00-0039368,WAS
00-0039369,LAC
00-0039370,ATL
00-0039371,DEN
00-0039372,TEN
00-0039373,NO
00-0039374,LV
00-0039375,CIN
00-0039376,NO
00-0039377,IND
00-0039379,CLE
00-0039380,CAR
00-0039383,GB
00-0039384,NYG
00-0039387,DAL
00-0039388,NO
00-0039389,PIT
00-0039391,LAC
00-0039394,ATL
00-0039395,HOU
00-0039396,DET
00-0039398,DAL
00-0039400,BUF
00-0039401,NO
00-0039402,CAR
00-0039404,MIN
00-0039405,HOU
00-0039407,LV
00-0039408,DET
00-0039409,JAX
00-0039410,DAL
00-0039411,TB
00-0039412,WAS
00-0039414,CIN
00-0039416,ARI
00-0039417,CLE
00-0039419,MIN
00-0039421,MIN
00-0039422,DAL
00-0039423,LV
00-0039424,NO
00-0039430,TEN
00-0039431,NYJ
00-0039435,SF
00-0039436,TEN
00-0039442,DET
00-0039445,DET
00-0039448,DET
00-0039451,NYJ
00-0039458,HOU
00-0039459,CHI
00-0039460,CHI
00-0039465,DAL
00-0039480,MIA
00-0039481,MIA
00-0039483,MIA
00-0039485,MIA
00-0039489,MIA
00-0039491,CAR
00-0039498,LA
00-0039513,CLE
00-0039521,ARI
00-0039530,DAL
00-0039544,LV
00-0039568,DEN
00-0039576,IND
00-0039577,ARI
00-0039578,IND
00-0039589,TB
00-0039596,TB
00-0039601,CAR
00-0039603,HOU
00-0039620,NYG
00-0039622,NO
00-0039623,NO
00-0039631,CIN
00-0039632,CIN
00-0039634,NYJ
00-0039637,CAR
00-0039648,TEN
00-0039650,TEN
00-0039660,DET
00-0039676,LV
00-0039681,WAS
00-0039686,WAS
00-0039692,NE
00-0039710,MIN
00-0039714,MIN
00-0039715,MIN
00-0039718,MIN
00-0039720,MIN
00-0039731,TEN
00-0039732,DEN
00-0039733,ATL
00-0039734,LA
00-0039735,LV
00-0039736,IND
00-0039737,ARI
00-0039738,LA
00-0039739,PIT
00-0039740,PHI
00-0039741,PIT
00-0039743,CIN
00-0039744,IND
00-0039745,CHI
00-0039746,PHI
00-0039749,LA
00-0039750,LA
00-0039751,LA
00-0039752,CIN
00-0039753,LA
00-0039754,TB
00-0039755,CLE
00-0039757,NE
00-0039763,BUF
00-0039764,NYG
00-0039770,NE
00-0039772,LA
00-0039774,LA
00-0039776,LA
00-0039783,ARI
00-0039784,LA
00-0039789,NYJ
00-0039790,NYJ
00-0039792,BAL
00-0039793,SEA
00-0039794,NYJ
00-0039795,SEA
00-0039796,BAL
00-0039798,NYJ
00-0039800,NE
00-0039807,ARI
00-0039808,ARI
00-0039809,DEN
00-0039812,GB
00-0039813,GB
00-0039815,SEA
00-0039816,IND
00-0039818,GB
00-0039821,NYG
00-0039823,ARI
00-0039824,KC
00-0039825,KC
00-0039826,PHI
00-0039828,MIN
00-0039829,NYG
00-0039831,GB
00-0039834,LA
00-0039835,LAC
00-0039836,LV
00-0039838,HOU
00-0039840,CHI
00-0039841,PHI
00-0039844,KC
00-0039846,TB
00-0039847,NYG
00-0039849,ARI
00-0039850,GB
00-0039851,NE
00-0039852,LA
00-0039854,ARI
00-0039855,TB
00-0039857,HOU
00-0039858,TEN
00-0039859,ATL
00-0039860,NO
00-0039861,NYG
00-0039864,ARI
00-0039867,GB
00-0039868,DEN
00-0039871,PIT
00-0039872,BUF
00-0039874,MIA
00-0039875,BUF
00-0039876,BUF
00-0039879,BUF
00-0039880,MIA
00-0039884,MIA
00-0039886,TEN
00-0039888,PHI
00-0039889,JAX
00-0039890,IND
00-0039893,JAX
00-0039894,KC
00-0039895,CLE
00-0039896,PIT
00-0039897,LAC
00-0039898,WAS
00-0039899,MIA
00-0039900,DAL
00-0039901,BUF
00-0039902,TB
00-0039903,DET
00-0039904,GB
00-0039905,TB
00-0039906,WAS
00-0039908,CIN
00-0039910,WAS
00-0039911,MIA
00-0039912,WAS
00-0039913,WAS
00-0039915,LAC
00-0039916,SF
00-0039917,ATL
00-0039918,CHI
00-0039919,CHI
00-0039920,CLE
00-0039921,ARI
00-0039923,MIN
00-0039924,MIN
00-0039925,CIN
00-0039926,SEA
00-0039934,NYG
00-0039944,SEA
00-0040004,WAS
00-0040007,DAL
00-0040008,DAL
00-0040009,GB
00-0040010,GB
00-0040011,DAL
00-0040012,GB
00-0040013,PHI
00-0040016,GB
00-0040019,DAL
00-0040020,TEN
00-0040021,DAL
00-0040024,PHI
00-0040027,PHI
00-0040033,GB
00-0040037,GB
00-0040039,LAC
00-0040041,GB
00-0040044,DAL
00-0040045,DAL
00-0040058,SEA
00-0040061,SEA
00-0040066,MIA
00-0040067,SEA
00-0040068,BAL
00-0040069,BAL
00-0040071,PHI
00-0040072,KC
00-0040074,BAL
00-0040075,BAL
00-0040076,BAL
00-0040078,KC
00-0040089,KC
00-0040092,KC
00-0040100,BAL
00-0040104,BAL
00-0040106,BAL
00-0040108,BAL
00-0040116,KC
00-0040118,KC
00-0040122,LV
00-0040123,NYJ
00-0040124,CAR
00-0040125,NO
00-0040126,CHI
00-0040127,MIA
00-0040128,IND
00-0040129,TB
00-0040130,HOU
00-0040131,NE
00-0040133,NYJ
00-0040134,DEN
00-0040135,SF
00-0040136,CAR
00-0040137,ARI
00-0040138,HOU
00-0040140,CIN
00-0040141,TEN
00-0040142,PIT
00-0040143,TB
00-0040144,LAC
00-0040147,NE
00-0040148,ATL
00-0040149,HOU
00-0040150,LV
00-0040152,SF
00-0040153,DEN
00-0040154,MIN
00-0040155,NO
00-0040156,ATL
00-0040157,CIN
00-0040159,CAR
00-0040160,PIT
00-0040161,LAC
00-0040162,CLE
00-0040163,IND
00-0040164,WAS
00-0040165,NYJ
00-0040166,NO
00-0040167,CHI
00-0040168,DEN
00-0040169,LV
00-0040170,TEN
00-0040171,NE
00-0040172,SF
00-0040173,MIN
00-0040174,CAR
00-0040175,MIA
00-0040176,NE
00-0040178,MIA
00-0040179,IND
00-0040180,CIN
00-0040181,NYG
00-0040182,MIA
00-0040183,TB
00-0040184,LAC
00-0040185,SF
00-0040186,NYJ
00-0040187,CAR
00-0040188,PIT
00-0040189,LAC
00-0040192,BUF
00-0040193,DET
00-0040194,BUF
00-0040195,ARI
00-0040196,NYJ
00-0040197,BUF
00-0040198,MIA
00-0040199,LV
00-0040200,NE
00-0040201,TEN
00-0040202,NO
00-0040204,HOU
00-0040205,TEN
00-0040206,IND
00-0040208,CIN
00-0040212,LAC
00-0040213,JAX
00-0040214,MIN
00-0040216,WAS
00-0040218,CAR
00-0040221,LAC
00-0040223,DEN
00-0040224,ATL
00-0040225,NYG
00-0040228,LV
00-0040230,ARI
00-0040231,PIT
00-0040234,MIA
00-0040236,CHI
00-0040237,TB
00-0040238,JAX
00-0040241,DET
00-0040242,WAS
00-0040243,NYG
00-0040244,NO
00-0040245,SF
00-0040246,NE
00-0040248,MIA
00-0040249,NO
00-0040251,DAL
00-0040252,NE
00-0040255,CLE
00-0040258,CLE
00-0040259,CLE
00-0040261,CLE
00-0040263,CLE
00-0040277,CHI
00-0040279,CAR
00-0040289,CAR
00-0040295,CAR
00-0040296,CAR
00-0040311,MIA
00-0040314,WAS
00-0040317,WAS
00-0040318,WAS
00-0040326,JAX
00-0040328,KC
00-0040329,JAX
00-0040339,JAX
00-0040342,JAX
00-0040347,IND
00-0040352,IND
00-0040357,IND
00-0040362,BUF
00-0040363,BUF
00-0040369,CIN
00-0040371,NE
00-0040372,CIN
00-0040379,CIN
00-0040382,ARI
00-0040384,TB
00-0040388,GB
00-0040396,NYJ
00-0040397,NYJ
00-0040398,NYJ
00-0040404,NYJ
00-0040406,NYJ
00-0040408,NYJ
00-0040409,HOU
00-0040411,HOU
00-0040416,TB
00-0040417,TB
00-0040429,TB
00-0040431,NYG
00-0040432,NYG
00-0040449,DEN
00-0040451,NO
00-0040460,LAC
00-0040466,CLE
00-0040471,LAC
00-0040476,IND
00-0040488,LV
00-0040489,LV
00-0040492,MIN
00-0040494,MIN
00-0040496,MIN
00-0040500,MIN
00-0040501,MIN
00-0040503,TEN
00-0040506,MIN
00-0040509,MIN
00-0040522,TEN
00-0040527,TB
00-0040530,NYG
00-0040534,PIT
00-0040541,NO
00-0040546,ATL
00-0040547,ATL
00-0040556,ARI
00-0040563,NE
00-0040574,NE
00-0040577,ATL
00-0040578,ATL
00-0040579,CLE
00-0040580,LA
00-0040581,LV
00-0040582,NYJ
00-0040583,HOU
00-0040584,TEN
00-0040585,LA
00-0040586,DAL
00-0040590,LA
00-0040604,LV
00-0040613,LA
00-0040624,MIN
00-0040625,TB
00-0040628,GB
00-0040629,CAR
00-0040634,DEN
00-0040636,BAL
00-0040639,SEA
00-0040640,KC
00-0040641,LV
00-0040642,NO
00-0040643,NO
00-0040644,CAR
00-0040645,ARI
00-0040646,KC
00-0040647,SEA
00-0040648,SEA
00-0040649,SEA
00-0040650,SEA
00-0040654,NO
00-0040660,SF
00-0040661,MIN
00-0040662,PHI
00-0040663,CLE
00-0040666,LAC
00-0040667,GB
00-0040668,CLE
00-0040669,DET
00-0040670,KC
00-0040672,DET
00-0040673,SEA
00-0040676,TEN
00-0040677,NYG
00-0040678,PIT
00-0040685,CLE
00-0040686,WAS
00-0040688,BAL
00-0040691,NYG
00-0040694,NYG
00-0040699,NE
00-0040704,CLE
00-0040705,TEN
00-0040706,ARI
00-0040708,PHI
00-0040709,BUF
00-0040710,BUF
00-0040711,SF
00-0040715,NYG
00-0040716,NE
00-0040718,JAX
00-0040719,JAX
00-0040720,DEN
00-0040721,SF
00-0040722,BAL
00-0040723,JAX
00-0040724,BUF
00-0040725,DAL
00-0040726,GB
00-0040727,LAC
00-0040728,DET
00-0040729,LV
00-0040730,DEN
00-0040731,WAS
00-0040733,SEA
00-0040734,NE
00-0040735,CHI
00-0040736,NYJ
00-0040737,LA
00-0040738,CIN
00-0040739,SEA
00-0040740,CHI
00-0040741,CHI
00-0040742,MIA
00-0040743,NO
00-0040744,IND
00-0040745,HOU
00-0040746,CAR
00-0040747,TB
00-0040748,KC
00-0040749,PHI
00-0040751,ARI
00-0040752,TEN
00-0040756,CIN
00-0040782,CLE
00-0040784,CLE
